Categoria criminologa;Sottocategoria Criminologica;Circoscrizione;Localita;Area Verde;Data;Ora
Qualità Urbana;Altro;8;MADAMA CRISTINA/(VIA)                                                 ;;21/01/2015;
Qualità Urbana;Altro;6;PACINI/GIOVANNI (VIA)                                                 ;;22/01/2015;
Qualità Urbana;Altro;6;RESPIGHI/OTTORINO (PIAZZA)                                            ;;23/01/2015;
Qualità Urbana;Altro;3;AVIGLIANA/(VIA)                                                       ;;25/01/2015;
Qualità Urbana;Altro;7;BUNIVA/MICHELE (VIA)                                                  ;;27/01/2015;
Qualità Urbana;Altro;1;GARIBALDI/GIUSEPPE (VIA)                                              ;;28/01/2015;
Qualità Urbana;Altro;4;LECCE/(CORSO)                                                         ;;28/01/2015;
Qualità Urbana;Altro;4;SVIZZERA/(CORSO)                                                      ;;30/01/2015;
Qualità Urbana;Altro;3;CASALIS/GOFFREDO (VIA)                                                ;;01/02/2015;
Qualità Urbana;Altro;3;ADRIANO/(PIAZZA)                                                      ;;02/02/2015;
Qualità Urbana;Altro;1;TURATI/FILIPPO (CORSO)                                                ;;03/02/2015;
Qualità Urbana;Altro;8;MONCALIERI/(CORSO)                                                    ;;04/02/2015;
Qualità Urbana;Altro;6;FOSSATA/(VIA)                                                         ;;05/02/2015;
Qualità Urbana;Altro;;;;09/02/2015;
Qualità Urbana;Altro;3;FERRUCCI/FRANCESCO (CORSO)                                            ;;09/02/2015;
Qualità Urbana;Altro;6;FOSSATA/(VIA)                                                         ;;09/02/2015;
Qualità Urbana;Altro;3;RACCONIGI/(CORSO)                                                     ;;10/02/2015;
Qualità Urbana;Altro;5;ORVIETO/(VIA)                                                         ;;14/02/2015;
Qualità Urbana;Altro;3;TOFANE/(VIA)                                                          ;;16/02/2015;
Qualità Urbana;Altro;4;MEDICI/GIACOMO (VIA)                                                  ;;16/02/2015;
Qualità Urbana;Altro;4;PIEDICAVALLO/(VIA)                                                    ;;16/02/2015;
Qualità Urbana;Altro;5;CARDINALE MASSAIA/GUGLIELMO (VIA)                                     ;;16/02/2015;
Qualità Urbana;Altro;5;POTENZA/(CORSO)                                                       ;;16/02/2015;
Qualità Urbana;Altro;7;ARTISTI/(VIA)                                                         ;;16/02/2015;
Qualità Urbana;Altro;8;SALUZZO/(LARGO)                                                       ;;16/02/2015;
Qualità Urbana;Altro;1;BOGINO/CONTE GIAMBATTISTA (VIA)                                       ;;16/02/2015;09.05
Qualità Urbana;Altro;6;PAISIELLO/GIOVANNI (VIA)                                              ;;17/02/2015;
Qualità Urbana;Altro;2;TINTORETTO/(VIA)                                                      ;Area Verde;18/02/2015;
Qualità Urbana;Altro;1;S. DOMENICO/(VIA)                                                     ;;19/02/2015;
Qualità Urbana;Altro;;;;21/02/2015;
Qualità Urbana;Altro;5;GROSSETO/(CORSO)                                                      ;;23/02/2015;
Qualità Urbana;Altro;7;UNDICI FEBBRAIO/(CORSO)                                               ;;23/02/2015;
Qualità Urbana;Altro;9;PASSO BUOLE/(VIA)                                                     ;;23/02/2015;
Qualità Urbana;Altro;6;MONTE ROSA/(VIA)                                                      ;;23/02/2015;09.23
Qualità Urbana;Altro;4;VICENZA/(VIA)                                                         ;;24/02/2015;
Qualità Urbana;Altro;6;BOCCHERINI/LUIGI (VIA)                                                ;;24/02/2015;
Qualità Urbana;Altro;1;DORIA/ANDREA (VIA)                                                    ;;25/02/2015;
Qualità Urbana;Altro;6;GIULIO CESARE/(CORSO)                                                 ;;26/02/2015;
Qualità Urbana;Altro;4;ASINARI DI BERNEZZO/VITTORIO (VIA)                                    ;;27/02/2015;
Qualità Urbana;Altro;1;PRINCIPE AMEDEO/(VIA)                                                 ;;27/02/2015;15.45
Qualità Urbana;Altro;4;EXILLES/(VIA)                                                         ;;28/02/2015;
Qualità Urbana;Altro;1;VITTORIO EMANUELE II/(CORSO)                                          ;;02/03/2015;
Qualità Urbana;Altro;2;NEGRI/ADA (VIA)                                                       ;;02/03/2015;
Qualità Urbana;Altro;7;MACHIAVELLI/NICOLO' (LUNGO PO)                                        ;;02/03/2015;
Qualità Urbana;Altro;1;S. CHIARA/(VIA)                                                       ;;03/03/2015;
Qualità Urbana;Altro;10;SETTEMBRINI/LUIGI (CORSO)                                             ;;03/03/2015;
Qualità Urbana;Altro;1;PALESTRO/(CORSO)                                                      ;;05/03/2015;
Qualità Urbana;Altro;1;TIRRENO/(VIA)                                                         ;;05/03/2015;
Qualità Urbana;Altro;5;CALABRIA/(VIA)                                                        ;;05/03/2015;
Qualità Urbana;Altro;5;ORVIETO/(VIA)                                                         ;;05/03/2015;
Qualità Urbana;Altro;8;PRINCIPE TOMMASO/(VIA)                                                ;;05/03/2015;
Qualità Urbana;Altro;1;VITTORIO EMANUELE II/(CORSO)                                          ;;06/03/2015;
Qualità Urbana;Altro;3;BRUNELLESCHI/FILIPPO (CORSO)                                          ;;09/03/2015;
Qualità Urbana;Altro;9;VIGLIANI/ONORATO (VIA)                                                ;;10/03/2015;
Qualità Urbana;Altro;9;CARDUCCI/GIOSUE' (PIAZZA)                                             ;;12/03/2015;
Qualità Urbana;Altro;9;GENOVA/(VIA)                                                          ;;12/03/2015;
Qualità Urbana;Altro;8;MONCALIERI/(CORSO)                                                    ;;13/03/2015;
Qualità Urbana;Altro;1;BOLZANO/(CORSO)                                                       ;;17/03/2015;
Qualità Urbana;Altro;6;ROSSI/LAURO (VIA)                                                     ;;18/03/2015;
Qualità Urbana;Altro;8;MONCALIERI/(CORSO)                                                    ;;19/03/2015;
Qualità Urbana;Altro;4;MUSINE'/(VIA)                                                         ;;22/03/2015;
Qualità Urbana;Altro;9;GENOVA/(VIA)                                                          ;;23/03/2015;
Qualità Urbana;Altro;3;S. PAOLO/(VIA)                                                        ;;24/03/2015;
Qualità Urbana;Altro;4;NICCOLINI/G.B. (VIA)                                                  ;;25/03/2015;
Qualità Urbana;Altro;5;RANDACCIO/GIOVANNI (VIA)                                              ;;27/03/2015;
Qualità Urbana;Altro;1;DANTE/(CORSO)                                                         ;;27/03/2015;09.05
Qualità Urbana;Altro;9;SIDOLI/GIUDITTA (VIA)                                                 ;;27/03/2015;14.04
Qualità Urbana;Altro;1;BARBAROUX/GIUSEPPE (VIA)                                              ;;28/03/2015;
Qualità Urbana;Altro;1;TIRRENO/(VIA)                                                         ;;30/03/2015;
Qualità Urbana;Altro;3;FRANCIA/(CORSO)                                                       ;;30/03/2015;
Qualità Urbana;Altro;3;PESCHIERA/(CORSO)                                                     ;;30/03/2015;
Qualità Urbana;Altro;4;SERVAIS/GIOVANNI (VIA)                                                ;;30/03/2015;
Qualità Urbana;Altro;4;UMBRIA/(CORSO)                                                        ;;31/03/2015;
Qualità Urbana;Altro;6;MADDALENE/(VIA)                                                       ;;01/04/2015;
Qualità Urbana;Altro;8;MADAMA CRISTINA/(VIA)                                                 ;;01/04/2015;
Qualità Urbana;Altro;8;BRICCA/MARIA (VIA)                                                    ;;02/04/2015;
Qualità Urbana;Altro;;;;03/04/2015;
Qualità Urbana;Altro;6;IVREA/(VIA)                                                           ;;03/04/2015;
Qualità Urbana;Altro;6;PAISIELLO/GIOVANNI (VIA)                                              ;;07/04/2015;
Qualità Urbana;Altro;5;MONTESOGLIO/(VIA)                                                     ;;09/04/2015;
Qualità Urbana;Altro;6;REGIO PARCO/(CORSO)                                                   ;;09/04/2015;
Qualità Urbana;Altro;2;CADORNA/RAFFAELE (VIA)                                                ;;10/04/2015;
Qualità Urbana;Altro;9;UNIONE SOVIETICA/(CORSO)                                              ;;12/04/2015;
Qualità Urbana;Altro;1;PRINCIPE EUGENIO/(CORSO)                                              ;;13/04/2015;
Qualità Urbana;Altro;5;TOSCANA/(CORSO)                                                       ;;13/04/2015;
Qualità Urbana;Altro;6;SANTHIA'/(VIA)                                                        ;;13/04/2015;
Qualità Urbana;Altro;;;;14/04/2015;
Qualità Urbana;Altro;2;OSOPPO/(VIA)                                                          ;;14/04/2015;
Qualità Urbana;Altro;8;MADAMA CRISTINA/(PIAZZA)                                              ;;15/04/2015;
Qualità Urbana;Altro;8;VAL PATTONERA/(STRADA)                                                ;;15/04/2015;
Qualità Urbana;Altro;5;TOSCANA/(CORSO)                                                       ;;16/04/2015;
Qualità Urbana;Altro;8;BELFIORE/(VIA)                                                        ;;16/04/2015;
Qualità Urbana;Altro;4;CAPUA/(VIA)                                                           ;;17/04/2015;
Qualità Urbana;Altro;8;MADAMA CRISTINA/(VIA)                                                 ;;21/04/2015;
Qualità Urbana;Altro;3;RACCONIGI/(CORSO)                                                     ;;23/04/2015;
Qualità Urbana;Altro;1;BERTOLA/ANTONIO GIUSEPPE (VIA)                                        ;;24/04/2015;
Qualità Urbana;Altro;4;CASALIS/GOFFREDO (VIA)                                                ;;24/04/2015;
Qualità Urbana;Altro;4;ROSAI/OTTONE(CORSO)                                                   ;;27/04/2015;
Qualità Urbana;Altro;5;GROSSETO/(CORSO)                                                      ;;27/04/2015;17.07
Qualità Urbana;Altro;3;TRAPANI/(CORSO)                                                       ;;28/04/2015;16.27
Qualità Urbana;Altro;;;;30/04/2015;
Qualità Urbana;Altro;;;;30/04/2015;
Qualità Urbana;Altro;1;VITTORIO VENETO/(PIAZZA)                                              ;;30/04/2015;
Qualità Urbana;Altro;6;CRUTO/ALESSANDRO (VIA)                                                ;;04/05/2015;
Qualità Urbana;Altro;5;GROSSETO/(CORSO)                                                      ;;05/05/2015;
Qualità Urbana;Altro;4;FRANCIA/(CORSO)                                                       ;;06/05/2015;
Qualità Urbana;Altro;1;ROMA/(VIA)                                                            ;;07/05/2015;
Qualità Urbana;Altro;1;VITTORIO EMANUELE II/(CORSO)                                          ;;07/05/2015;
Qualità Urbana;Altro;4;PEYRON/AMEDEO (PIAZZA)                                                ;;07/05/2015;
Qualità Urbana;Altro;8;VAL S. MARTINO/(STRADA)                                               ;;07/05/2015;
Qualità Urbana;Altro;8;S. PIO V/(VIA)                                                        ;;08/05/2015;
Qualità Urbana;Altro;1;ARBARELLO/VINCENZO (PIAZZA)                                           ;;11/05/2015;
Qualità Urbana;Altro;4;ROSAI/OTTONE(CORSO)                                                   ;;11/05/2015;
Qualità Urbana;Altro;6;OXILIA/NINO (VIA)                                                     ;;11/05/2015;
Qualità Urbana;Altro;6;DONATORE DI SANGUE/(PIAZZA DEL)                                       ;;13/05/2015;
Qualità Urbana;Altro;8;MONCALIERI/(CORSO)                                                    ;;14/05/2015;
Qualità Urbana;Altro;4;GAMBA/ENRICO (CORSO)                                                  ;;15/05/2015;
Qualità Urbana;Altro;4;PILO/ROSOLINO (VIA)                                                   ;;15/05/2015;
Qualità Urbana;Altro;9;SPEZIA/(CORSO)                                                        ;;18/05/2015;
Qualità Urbana;Altro;1;VITTORIO VENETO/(PIAZZA)                                              ;;19/05/2015;
Qualità Urbana;Altro;2;FILADELFIA/(VIA)                                                      ;;19/05/2015;
Qualità Urbana;Altro;4;COSSA/PIETRO (VIA)                                                    ;;19/05/2015;
Qualità Urbana;Altro;7;REGINA MARGHERITA/(CORSO)                                             ;;19/05/2015;
Qualità Urbana;Altro;7;RIMINI/(VIA)                                                          ;;19/05/2015;
Qualità Urbana;Altro;1;MAZZINI/GIUSEPPE (VIA)                                                ;;20/05/2015;
Qualità Urbana;Altro;1;SACCHI/PAOLO (VIA)                                                    ;;20/05/2015;
Qualità Urbana;Altro;3;S. PAOLO/(VIA)                                                        ;;20/05/2015;
Qualità Urbana;Altro;1;STAMPATORI/(VIA)                                                      ;;21/05/2015;
Qualità Urbana;Altro;7;COMO/(VIA)                                                            ;;21/05/2015;
Qualità Urbana;Altro;9;TRAIANO/(CORSO)                                                       ;;22/05/2015;
Qualità Urbana;Altro;6;GIULIO CESARE/(CORSO)                                                 ;;23/05/2015;
Qualità Urbana;Altro;3;LERA/(VIA)                                                            ;;25/05/2015;
Qualità Urbana;Altro;7;NOVARA/(CORSO)                                                        ;;25/05/2015;
Qualità Urbana;Altro;8;ORISTANO/(VIA)                                                        ;Area Verde;25/05/2015;
Qualità Urbana;Altro;1;BOLZANO/(CORSO)                                                       ;;25/05/2015;09.11
Qualità Urbana;Altro;1;GIOIA/MELCHIORRE (VIA)                                                ;;27/05/2015;
Qualità Urbana;Altro;7;NAPIONE/GIOVANNI FRANCESCO (VIA)                                      ;;28/05/2015;
Qualità Urbana;Altro;3;INGHILTERRA/(CORSO)                                                   ;;29/05/2015;
Qualità Urbana;Altro;8;MORGARI/ODDINO (VIA)                                                  ;;29/05/2015;
Qualità Urbana;Altro;2;MONFALCONE/(VIA)                                                      ;;04/06/2015;
Qualità Urbana;Altro;2;UNIONE SOVIETICA/(CORSO)                                              ;;05/06/2015;
Qualità Urbana;Altro;7;MONTEBELLO/(LARGO)                                                    ;;06/06/2015;
Qualità Urbana;Altro;7;BELLARDO/(STRADA DEL)                                                 ;;09/06/2015;
Qualità Urbana;Altro;7;RIMINI/(VIA)                                                          ;;09/06/2015;
Qualità Urbana;Altro;6;GOTTARDO/(VIA)                                                        ;;09/06/2015;14.02
Qualità Urbana;Altro;6;GIULIO CESARE/(CORSO)                                                 ;;09/06/2015;14.22
Qualità Urbana;Altro;6;BRANDIZZO/(VIA)                                                       ;;09/06/2015;14.34
Qualità Urbana;Altro;7;BOLOGNA/(VIA)                                                         ;;09/06/2015;14.44
Qualità Urbana;Altro;7;REGINA MARGHERITA/(CORSO)                                             ;;09/06/2015;14.56
Qualità Urbana;Altro;5;BORGARO/(VIA)                                                         ;;09/06/2015;15.06
Qualità Urbana;Altro;5;BIBIANA/(VIA)                                                         ;;09/06/2015;15.15
Qualità Urbana;Altro;1;MAGELLANO/FERDINANDO (VIA)                                            ;;10/06/2015;
Qualità Urbana;Altro;3;GERMONIO/ANASTASIO (VIA)                                              ;Area Verde;10/06/2015;
Qualità Urbana;Altro;4;S. ROCCHETTO/(VIA)                                                    ;;10/06/2015;
Qualità Urbana;Altro;2;ORBASSANO/(CORSO)                                                     ;;12/06/2015;
Qualità Urbana;Altro;4;FRANCIA/(CORSO)                                                       ;;12/06/2015;
Qualità Urbana;Altro;8;S. ANSELMO/(VIA)                                                      ;;12/06/2015;
Qualità Urbana;Altro;9;SEBASTOPOLI/(CORSO)                                                   ;;12/06/2015;
Qualità Urbana;Altro;9;SEBASTOPOLI/(CORSO)                                                   ;;12/06/2015;
Qualità Urbana;Altro;6;CHIUSELLA/(VIA)                                                       ;;13/06/2015;12.15
Qualità Urbana;Altro;9;PODGORA/(VIA)                                                         ;;14/06/2015;
Qualità Urbana;Altro;7;REGINA MARGHERITA/(CORSO)                                             ;;15/06/2015;
Qualità Urbana;Altro;7;S. GIULIA/(PIAZZA)                                                    ;;16/06/2015;
Qualità Urbana;Altro;4;ASINARI DI BERNEZZO/VITTORIO (VIA)                                    ;;18/06/2015;
Qualità Urbana;Altro;3;BEAUMONT/CLAUDIO (VIA)                                                ;;23/06/2015;
Qualità Urbana;Altro;1;ARSENALE/(VIA)                                                        ;;25/06/2015;
Qualità Urbana;Altro;4;BIANZE'/(VIA)                                                         ;;25/06/2015;
Qualità Urbana;Altro;5;STAMPINI/ETTORE (VIA)                                                 ;;25/06/2015;
Qualità Urbana;Altro;;;;28/06/2015;
Qualità Urbana;Altro;10;VIGLIANI/ONORATO (VIA)                                                ;;28/06/2015;
Qualità Urbana;Altro;3;MONGINEVRO/(VIA)                                                      ;;29/06/2015;09.19
Qualità Urbana;Altro;1;EINAUDI/LUIGI (CORSO)                                                 ;;30/06/2015;
Qualità Urbana;Altro;5;BOCCARDO/GIOVANNI MICHELE (VIA)                                       ;;30/06/2015;
Qualità Urbana;Decoro e degrado urbano;5;BORGARO/(VIA)                                                         ;;09/01/2015;
Qualità Urbana;Decoro e degrado urbano;5;PIANEZZA/(VIA)                                                        ;;09/01/2015;
Qualità Urbana;Decoro e degrado urbano;1;S. FRANCESCO D'ASSISI/(VIA)                                           ;;12/01/2015;
Qualità Urbana;Decoro e degrado urbano;8;DANTE/(CORSO)                                                         ;;12/01/2015;
Qualità Urbana;Decoro e degrado urbano;8;GIACOSA/GIUSEPPE (VIA)                                                ;;13/01/2015;
Qualità Urbana;Decoro e degrado urbano;8;GRADO/(VIA)                                                           ;;13/01/2015;
Qualità Urbana;Decoro e degrado urbano;4;MARCHE/(CORSO)                                                        ;;15/01/2015;
Qualità Urbana;Decoro e degrado urbano;4;MEINA/(VIA)                                                           ;;15/01/2015;
Qualità Urbana;Decoro e degrado urbano;4;MILLAURES/(VIA)                                                       ;;15/01/2015;
Qualità Urbana;Decoro e degrado urbano;7;BRESCIA/(CORSO)                                                       ;;15/01/2015;
Qualità Urbana;Decoro e degrado urbano;4;SISMONDA/ANGELO (VIA)                                                 ;;16/01/2015;
Qualità Urbana;Decoro e degrado urbano;7;CARDINALE ALIMONDA/GAETANO (VIA)                                      ;;16/01/2015;
Qualità Urbana;Decoro e degrado urbano;7;S. GIULIA/(VIA)                                                       ;;16/01/2015;
Qualità Urbana;Decoro e degrado urbano;1;RE UMBERTO/(CORSO)                                                    ;;19/01/2015;
Qualità Urbana;Decoro e degrado urbano;3;VASSALLI-EANDI/ABATE ANTONIO (VIA)                                    ;;20/01/2015;
Qualità Urbana;Decoro e degrado urbano;1;DICIOTTO DICEMBRE/(PIAZZA)                                            ;;21/01/2015;
Qualità Urbana;Decoro e degrado urbano;1;RIBERI/(VIA)                                                          ;;21/01/2015;
Qualità Urbana;Decoro e degrado urbano;9;GENOVA/(VIA)                                                          ;;21/01/2015;
Qualità Urbana;Decoro e degrado urbano;1;DE NICOLA/ENRICO (CORSO)                                              ;;22/01/2015;11.39
Qualità Urbana;Decoro e degrado urbano;7;CASALE/(CORSO)                                                        ;;23/01/2015;
Qualità Urbana;Decoro e degrado urbano;4;BALME/(VIA)                                                           ;;26/01/2015;
Qualità Urbana;Decoro e degrado urbano;2;FILADELFIA/(VIA)                                                      ;;26/01/2015;11.05
Qualità Urbana;Decoro e degrado urbano;3;DROVETTI/BERNARDINO (VIA)                                             ;;28/01/2015;
Qualità Urbana;Decoro e degrado urbano;7;CASALE/(CORSO)                                                        ;;28/01/2015;
Qualità Urbana;Decoro e degrado urbano;7;S. GIULIA/(VIA)                                                       ;;29/01/2015;
Qualità Urbana;Decoro e degrado urbano;5;SIRTORI/GIUSEPPE (VIA)                                                ;;30/01/2015;
Qualità Urbana;Decoro e degrado urbano;1;OZANAM/FEDERICO (VIA)                                                 ;;01/02/2015;
Qualità Urbana;Decoro e degrado urbano;4;RIVARA/(VIA)                                                          ;;01/02/2015;
Qualità Urbana;Decoro e degrado urbano;3;MONGINEVRO/(VIA)                                                      ;;02/02/2015;
Qualità Urbana;Decoro e degrado urbano;;;Area Verde;04/02/2015;
Qualità Urbana;Decoro e degrado urbano;3;CENISCHIA/(VIA)                                                       ;;04/02/2015;
Qualità Urbana;Decoro e degrado urbano;4;BOSSI/CARLO (VIA)                                                     ;;04/02/2015;
Qualità Urbana;Decoro e degrado urbano;6;MONTE ROSA/(VIA)                                                      ;;05/02/2015;
Qualità Urbana;Decoro e degrado urbano;7;CARDINALE ALIMONDA/GAETANO (VIA)                                      ;;05/02/2015;
Qualità Urbana;Decoro e degrado urbano;;;;06/02/2015;
Qualità Urbana;Decoro e degrado urbano;1;PO/(VIA)                                                              ;;07/02/2015;
Qualità Urbana;Decoro e degrado urbano;4;TELESIO/BERNARDINO (CORSO)                                            ;;09/02/2015;
Qualità Urbana;Decoro e degrado urbano;1;S. FRANCESCO D'ASSISI/(VIA)                                           ;;10/02/2015;
Qualità Urbana;Decoro e degrado urbano;;;Area Verde;12/02/2015;
Qualità Urbana;Decoro e degrado urbano;3;S. PAOLO/(VIA)                                                        ;;12/02/2015;
Qualità Urbana;Decoro e degrado urbano;4;UMBRIA/(CORSO)                                                        ;;13/02/2015;
Qualità Urbana;Decoro e degrado urbano;;;Area Verde;16/02/2015;
Qualità Urbana;Decoro e degrado urbano;3;BRUNELLESCHI/FILIPPO (CORSO)                                          ;;16/02/2015;
Qualità Urbana;Decoro e degrado urbano;7;BRESCIA/(CORSO)                                                       ;;17/02/2015;
Qualità Urbana;Decoro e degrado urbano;8;MONCALIERI/(CORSO)                                                    ;;17/02/2015;
Qualità Urbana;Decoro e degrado urbano;7;CAVEZZALE/PIETRO (VIA)                                                ;;18/02/2015;
Qualità Urbana;Decoro e degrado urbano;6;NOVARA/(CORSO)                                                        ;;19/02/2015;
Qualità Urbana;Decoro e degrado urbano;8;S. MARGHERITA/(STRADA)                                                ;Area Verde;19/02/2015;
Qualità Urbana;Decoro e degrado urbano;1;PORTA PALATINA/(VIA)                                                  ;;21/02/2015;
Qualità Urbana;Decoro e degrado urbano;7;AGUDIO/TOMMASO (VIA)                                                  ;;21/02/2015;
Qualità Urbana;Decoro e degrado urbano;5;GROSSETO/(CORSO)                                                      ;;23/02/2015;
Qualità Urbana;Decoro e degrado urbano;2;FILADELFIA/(VIA)                                                      ;;23/02/2015;09.18
Qualità Urbana;Decoro e degrado urbano;2;UNIONE SOVIETICA/(CORSO)                                              ;;25/02/2015;
Qualità Urbana;Decoro e degrado urbano;3;ISSIGLIO/(VIA)                                                        ;;25/02/2015;
Qualità Urbana;Decoro e degrado urbano;6;MONTE ROSA/(VIA)                                                      ;;25/02/2015;
Qualità Urbana;Decoro e degrado urbano;6;FOSSATA/(VIA)                                                         ;;27/02/2015;
Qualità Urbana;Decoro e degrado urbano;8;ALBERONI/(STRADA DEGLI)                                               ;;27/02/2015;
Qualità Urbana;Decoro e degrado urbano;8;SALUZZO/(VIA)                                                         ;;28/02/2015;
Qualità Urbana;Decoro e degrado urbano;4;APPIO CLAUDIO/(CORSO)                                                 ;Area Verde;01/03/2015;
Qualità Urbana;Decoro e degrado urbano;1;CASTELFIDARDO/(CORSO)                                                 ;;03/03/2015;
Qualità Urbana;Decoro e degrado urbano;1;FERRARIS/GALILEO (CORSO)                                              ;;03/03/2015;
Qualità Urbana;Decoro e degrado urbano;1;VITTORIO EMANUELE II/(CORSO)                                          ;;03/03/2015;
Qualità Urbana;Decoro e degrado urbano;5;QUINCINETTO/(VIA)                                                     ;;03/03/2015;
Qualità Urbana;Decoro e degrado urbano;7;ANTONELLI/ALESSANDRO (LUNGO PO)                                       ;;03/03/2015;
Qualità Urbana;Decoro e degrado urbano;5;LUINI/BERNARDINO (VIA)                                                ;;04/03/2015;
Qualità Urbana;Decoro e degrado urbano;7;MODENA/GUSTAVO (PIAZZA)                                               ;;04/03/2015;
Qualità Urbana;Decoro e degrado urbano;1;DE GASPERI/ALCIDE (CORSO)                                             ;;05/03/2015;
Qualità Urbana;Decoro e degrado urbano;5;PAOLO DELLA CELLA/(VIA)                                               ;;05/03/2015;
Qualità Urbana;Decoro e degrado urbano;7;PISANO/ANDREA (VIA)                                                   ;;05/03/2015;
Qualità Urbana;Decoro e degrado urbano;2;PINCHIA/CARLO (VIA)                                                   ;;06/03/2015;
Qualità Urbana;Decoro e degrado urbano;3;RACCONIGI/(CORSO)                                                     ;;06/03/2015;
Qualità Urbana;Decoro e degrado urbano;7;LA SALLE/S. GIOVANNI BATTISTA (VIA)                                   ;;06/03/2015;
Qualità Urbana;Decoro e degrado urbano;5;CINCINNATO/L. QUINZIO (CORSO)                                         ;;07/03/2015;
Qualità Urbana;Decoro e degrado urbano;5;ROCCAVIONE CONTE DI/(VIA)                                             ;;09/03/2015;
Qualità Urbana;Decoro e degrado urbano;7;SAINT-BON/(VIA)                                                       ;;09/03/2015;
Qualità Urbana;Decoro e degrado urbano;1;COLOMBO/CRISTOFORO (VIA)                                              ;;11/03/2015;
Qualità Urbana;Decoro e degrado urbano;3;COLLEGNO/GIACINTO (VIA)                                               ;;11/03/2015;
Qualità Urbana;Decoro e degrado urbano;6;AOSTA/(VIA)                                                           ;;13/03/2015;
Qualità Urbana;Decoro e degrado urbano;6;CHATILLON/(VIA)                                                       ;;13/03/2015;
Qualità Urbana;Decoro e degrado urbano;8;S. VITO REVIGLIASCO/(STRADA)                                          ;;13/03/2015;
Qualità Urbana;Decoro e degrado urbano;7;CASALE/(CORSO)                                                        ;;15/03/2015;
Qualità Urbana;Decoro e degrado urbano;6;CENTALLO/(VIA)                                                        ;;16/03/2015;
Qualità Urbana;Decoro e degrado urbano;7;BELGIO/(CORSO)                                                        ;;16/03/2015;
Qualità Urbana;Decoro e degrado urbano;8;FIOCCARDO/(STRADA DEL)                                                ;;16/03/2015;
Qualità Urbana;Decoro e degrado urbano;6;TARANTO/(CORSO)                                                       ;;17/03/2015;
Qualità Urbana;Decoro e degrado urbano;2;CASTELNUOVO DELLE LANZE/CARLO (VIA)                                   ;;18/03/2015;
Qualità Urbana;Decoro e degrado urbano;4;PIEDICAVALLO/(VIA)                                                    ;;18/03/2015;
Qualità Urbana;Decoro e degrado urbano;7;BRIANZA/(CORSO)                                                       ;;18/03/2015;
Qualità Urbana;Decoro e degrado urbano;10;PORTONE/(STRADA DEL)                                                  ;;18/03/2015;
Qualità Urbana;Decoro e degrado urbano;1;VITTORIO EMANUELE II/(CORSO)                                          ;;19/03/2015;
Qualità Urbana;Decoro e degrado urbano;3;FATTORI/GIOVANNI (VIA)                                                ;;19/03/2015;
Qualità Urbana;Decoro e degrado urbano;7;CASALE/(CORSO)                                                        ;;19/03/2015;14.51
Qualità Urbana;Decoro e degrado urbano;2;SEBASTOPOLI/(CORSO)                                                   ;;20/03/2015;
Qualità Urbana;Decoro e degrado urbano;4;MOSSO/ANGELO (VIA)                                                    ;;20/03/2015;
Qualità Urbana;Decoro e degrado urbano;4;MUSINE'/(VIA)                                                         ;;20/03/2015;
Qualità Urbana;Decoro e degrado urbano;8;MONCALIERI/(CORSO)                                                    ;;21/03/2015;
Qualità Urbana;Decoro e degrado urbano;6;COGNE/(VIA)                                                           ;Area Verde;24/03/2015;
Qualità Urbana;Decoro e degrado urbano;8;NIZZA/(VIA)                                                           ;;24/03/2015;
Qualità Urbana;Decoro e degrado urbano;1;VITTORIO EMANUELE II/(CORSO)                                          ;;25/03/2015;
Qualità Urbana;Decoro e degrado urbano;6;BOTTICELLI/SANDRO (VIA)                                               ;;25/03/2015;
Qualità Urbana;Decoro e degrado urbano;6;SEMPIONE/(VIA)                                                        ;;25/03/2015;
Qualità Urbana;Decoro e degrado urbano;2;MONFALCONE/(VIA)                                                      ;;26/03/2015;
Qualità Urbana;Decoro e degrado urbano;9;GENOVA/(VIA)                                                          ;;27/03/2015;
Qualità Urbana;Decoro e degrado urbano;1;DE NICOLA/ENRICO (CORSO)                                              ;;30/03/2015;
Qualità Urbana;Decoro e degrado urbano;6;CANDELO/(VIA)                                                         ;;30/03/2015;
Qualità Urbana;Decoro e degrado urbano;8;PRINCIPE TOMMASO/(VIA)                                                ;;30/03/2015;
Qualità Urbana;Decoro e degrado urbano;6;CIGNA/FRANCESCO (VIA)                                                 ;;31/03/2015;
Qualità Urbana;Decoro e degrado urbano;8;SOMMACAMPAGNA/(VIA)                                                   ;;31/03/2015;
Qualità Urbana;Decoro e degrado urbano;1;SAVOIA/(PIAZZA)                                                       ;;01/04/2015;
Qualità Urbana;Decoro e degrado urbano;1;STATI UNITI/(CORSO)                                                   ;;01/04/2015;
Qualità Urbana;Decoro e degrado urbano;7;MICHELOTTI/SUOR GIOVANNA FRANCESCA (VIALE)                            ;;01/04/2015;
Qualità Urbana;Decoro e degrado urbano;7;RIVAROLO/(VIA)                                                        ;;01/04/2015;
Qualità Urbana;Decoro e degrado urbano;2;CADORNA/RAFFAELE (VIA)                                                ;;02/04/2015;
Qualità Urbana;Decoro e degrado urbano;4;DOMODOSSOLA/(VIA)                                                     ;;03/04/2015;
Qualità Urbana;Decoro e degrado urbano;4;VALGIOIE/(VIA)                                                        ;;03/04/2015;
Qualità Urbana;Decoro e degrado urbano;1;TURATI/FILIPPO (CORSO)                                                ;;08/04/2015;
