Categoria criminologa;Sottocategoria Criminologica;Circoscrizione;Localita;Area Verde;Data;Ora
Convivenza Civile;Rumori molesti;7;CASALE/(CORSO)                                                        ;;19/08/2015;
Convivenza Civile;Rumori molesti;2;BELLONO/GIORGIO (VIA)                                                 ;Area Verde;20/08/2015;
Convivenza Civile;Rumori molesti;3;MARTINIANA/(VIA)                                                      ;;31/08/2015;
Convivenza Civile;Rumori molesti;7;BELGIO/(CORSO)                                                        ;;01/09/2015;
Convivenza Civile;Rumori molesti;4;TELESIO/BERNARDINO (CORSO)                                            ;Area Verde;02/09/2015;
Convivenza Civile;Rumori molesti;5;VAL DELLA TORRE/(VIA)                                                 ;;02/09/2015;
Convivenza Civile;Rumori molesti;;;;08/09/2015;
Convivenza Civile;Rumori molesti;5;ORBETELLO/(VIA)                                                       ;;10/09/2015;
Convivenza Civile;Rumori molesti;1;RE UMBERTO/(CORSO)                                                    ;;11/09/2015;
Convivenza Civile;Rumori molesti;5;MATTIROLO/LUIGI (PIAZZA)                                              ;;15/09/2015;
Convivenza Civile;Rumori molesti;1;CAVOUR (VIA)                                                          ;;16/09/2015;
Convivenza Civile;Rumori molesti;5;REFRANCORE/(VIA)                                                      ;;16/09/2015;
Convivenza Civile;Rumori molesti;9;SPEZIA/(CORSO)                                                        ;;17/09/2015;
Convivenza Civile;Rumori molesti;9;BAIARDI/PIETRO (VIA)                                                  ;;23/09/2015;
Convivenza Civile;Rumori molesti;6;SEMPIONE/(LARGO)                                                      ;;24/09/2015;
Convivenza Civile;Rumori molesti;1;GARIBALDI/GIUSEPPE (VIA)                                              ;;25/09/2015;
Convivenza Civile;Rumori molesti;7;ANTONELLI/ALESSANDRO (LUNGO PO)                                       ;;30/09/2015;
Convivenza Civile;Rumori molesti;7;COMO/(VIA)                                                            ;;30/09/2015;
Convivenza Civile;Rumori molesti;1;GARIBALDI/GIUSEPPE (VIA)                                              ;;02/10/2015;
Convivenza Civile;Rumori molesti;4;PINELLI/PIERDIONIGI (VIA)                                             ;;08/10/2015;
Convivenza Civile;Rumori molesti;9;GALIMBERTI/TANCREDI (PIAZZA)                                          ;;13/10/2015;
Convivenza Civile;Rumori molesti;3;RACCONIGI/(CORSO)                                                     ;;16/10/2015;
Convivenza Civile;Rumori molesti;7;BERSEZIO/VITTORIO (VIA)                                               ;;19/10/2015;
Convivenza Civile;Rumori molesti;4;LECCE/(CORSO)                                                         ;;20/10/2015;10.37
Convivenza Civile;Rumori molesti;1;CARLO ALBERTO/(PIAZZA)                                                ;;21/10/2015;
Convivenza Civile;Rumori molesti;5;LUINI/BERNARDINO (VIA)                                                ;;21/10/2015;
Convivenza Civile;Rumori molesti;1;BOTERO/GIOVANNI (VIA)                                                 ;;28/10/2015;
Convivenza Civile;Rumori molesti;5;POTENZA/(CORSO)                                                       ;;28/10/2015;
Convivenza Civile;Rumori molesti;2;BUENOS AIRES/(VIA)                                                    ;;29/10/2015;
Convivenza Civile;Rumori molesti;2;ELBA/(VIA)                                                            ;;30/10/2015;
Convivenza Civile;Rumori molesti;1;JONIO/(VIA)                                                           ;;03/11/2015;
Convivenza Civile;Rumori molesti;1;LAGRANGE/GIUSEPPE LUIGI (VIA)                                         ;;06/11/2015;
Convivenza Civile;Rumori molesti;3;VILLA GIUSTI/(VIA)                                                    ;;09/11/2015;
Convivenza Civile;Rumori molesti;3;LANCIA/VINCENZO (VIA)                                                 ;;11/11/2015;
Convivenza Civile;Rumori molesti;1;BERTOLA/ANTONIO GIUSEPPE (VIA)                                        ;;16/11/2015;
Convivenza Civile;Rumori molesti;3;MONGINEVRO/(VIA)                                                      ;;18/11/2015;
Convivenza Civile;Rumori molesti;3;RACCONIGI/(CORSO)                                                     ;;18/11/2015;
Convivenza Civile;Rumori molesti;4;S. DONATO/(VIA)                                                       ;;18/11/2015;
Convivenza Civile;Rumori molesti;6;COGNE/(VIA)                                                           ;;19/11/2015;
Convivenza Civile;Rumori molesti;1;CARLO ALBERTO/(PIAZZA)                                                ;;23/11/2015;
Convivenza Civile;Rumori molesti;8;VITTORIO EMANUELE II/(CORSO)                                          ;;26/11/2015;
Convivenza Civile;Rumori molesti;9;TUNISI/(VIA)                                                          ;;26/11/2015;
Convivenza Civile;Rumori molesti;5;ORVIETO/(VIA)                                                         ;;30/11/2015;
Convivenza Civile;Rumori molesti;3;ADAMELLO/(VIA)                                                        ;;09/12/2015;
Convivenza Civile;Rumori molesti;3;FERRERE/(VIA)                                                         ;;10/12/2015;
Convivenza Civile;Rumori molesti;7;ANDREIS/VITTORIO (VIA)                                                ;;10/12/2015;
Convivenza Civile;Rumori molesti;2;SARPI/PAOLO (VIA)                                                     ;;15/12/2015;
Convivenza Civile;Rumori molesti;7;PALERMO/(CORSO)                                                       ;;15/12/2015;
Convivenza Civile;Rumori molesti;1;LAGRANGE/GIUSEPPE LUIGI (VIA)                                         ;;22/12/2015;
Convivenza Civile;Rumori molesti;10;MONTEPONI/(VIA)                                                       ;;30/12/2015;
Convivenza Civile;Uso improprio parti comuni;8;MURATORI/LODOVICO ANTONIO (VIA)                                       ;Area Verde;29/10/2015;
Convivenza Civile;Uso improprio parti comuni;8;NIZZA/(VIA)                                                           ;;15/12/2015;
Qualità Urbana;Altro;5;ORVIETO/(VIA)                                                         ;;01/07/2015;
Qualità Urbana;Altro;2;POMA/CARLO (VIA)                                                      ;;02/07/2015;
Qualità Urbana;Altro;8;DANTE/(CORSO)                                                         ;;02/07/2015;
Qualità Urbana;Altro;1;CERNAIA/(VIA)                                                         ;;03/07/2015;
Qualità Urbana;Altro;5;CHIESA DELLA SALUTE/(VIA)                                             ;;06/07/2015;
Qualità Urbana;Altro;4;RISORGIMENTO/(PIAZZA)                                                 ;;07/07/2015;
Qualità Urbana;Altro;;;;10/07/2015;
Qualità Urbana;Altro;3;RACCONIGI/(CORSO)                                                     ;;10/07/2015;
Qualità Urbana;Altro;5;GUBBIO/(VIA)                                                          ;;10/07/2015;
Qualità Urbana;Altro;5;MADONNA DI CAMPAGNA/(VIALE)                                           ;;10/07/2015;
Qualità Urbana;Altro;6;GHEDINI/GIORGIO (VIA)                                                 ;;10/07/2015;
Qualità Urbana;Altro;8;MADAMA CRISTINA/(VIA)                                                 ;;10/07/2015;
Qualità Urbana;Altro;9;TRAIANO/(CORSO)                                                       ;;10/07/2015;
Qualità Urbana;Altro;;;;13/07/2015;
Qualità Urbana;Altro;1;ROCCA/(VIA DELLA)                                                     ;;13/07/2015;08.00
Qualità Urbana;Altro;1;BERTOLA/ANTONIO GIUSEPPE (VIA)                                        ;;13/07/2015;11.16
Qualità Urbana;Altro;6;BOLOGNA/(VIA)                                                         ;;15/07/2015;
Qualità Urbana;Altro;1;MERCANTI/(VIA)                                                        ;;16/07/2015;
Qualità Urbana;Altro;4;UMBRIA/(CORSO)                                                        ;;16/07/2015;
Qualità Urbana;Altro;5;MONTALE/EUGENIO (PIAZZA)                                              ;Area Verde;16/07/2015;
Qualità Urbana;Altro;7;S. GIULIA/(PIAZZA)                                                    ;;16/07/2015;
Qualità Urbana;Altro;8;NIZZA/(VIA)                                                           ;;16/07/2015;
Qualità Urbana;Altro;1;S. FRANCESCO DA PAOLA/(VIA)                                           ;;17/07/2015;
Qualità Urbana;Altro;;;;20/07/2015;
Qualità Urbana;Altro;6;CALVI/PIER FORTUNATO (VIA)                                            ;;20/07/2015;
Qualità Urbana;Altro;1;DUCA DEGLI ABRUZZI/(CORSO)                                            ;;21/07/2015;
Qualità Urbana;Altro;1;REGINA MARGHERITA/(CORSO)                                             ;;21/07/2015;
Qualità Urbana;Altro;;;Area Verde;22/07/2015;
Qualità Urbana;Altro;1;PALAZZO DI CITTA'/(VIA)                                               ;;23/07/2015;
Qualità Urbana;Altro;2;S. MARINO/(VIA)                                                       ;;23/07/2015;
Qualità Urbana;Altro;1;FERRARIS/GALILEO (CORSO)                                              ;;24/07/2015;
Qualità Urbana;Altro;5;SANSOVINO/ANDREA (VIA)                                                ;;24/07/2015;
Qualità Urbana;Altro;3;DE SANCTIS/FRANCESCO (VIA)                                            ;;27/07/2015;
Qualità Urbana;Altro;7;BRA/(VIA)                                                             ;;28/07/2015;
Qualità Urbana;Altro;1;PO/(VIA)                                                              ;;29/07/2015;
Qualità Urbana;Altro;7;BELLARDO/(STRADA DEL)                                                 ;;30/07/2015;
Qualità Urbana;Altro;8;VIRGILIO/(VIALE)                                                      ;;30/07/2015;
Qualità Urbana;Altro;5;VERONESE/PAOLO (VIA)                                                  ;;02/08/2015;
Qualità Urbana;Altro;8;ORMEA/(VIA)                                                           ;;05/08/2015;
Qualità Urbana;Altro;4;REGINA MARGHERITA/(CORSO)                                             ;;06/08/2015;
Qualità Urbana;Altro;1;S. FRANCESCO DA PAOLA/(VIA)                                           ;;10/08/2015;
Qualità Urbana;Altro;7;MONTEU DA PO/(VIA)                                                    ;;12/08/2015;
Qualità Urbana;Altro;3;BRUNELLESCHI/FILIPPO (CORSO)                                          ;;01/09/2015;
Qualità Urbana;Altro;3;FATTORI/GIOVANNI (VIA)                                                ;;01/09/2015;
Qualità Urbana;Altro;3;OSASCO/(VIA)                                                          ;;01/09/2015;
Qualità Urbana;Altro;5;LEMIE/(VIA)                                                           ;;02/09/2015;
Qualità Urbana;Altro;7;NAPIONE/GIOVANNI FRANCESCO (VIA)                                      ;;02/09/2015;
Qualità Urbana;Altro;7;SOPERGA/(STRADA DI)                                                   ;;03/09/2015;
Qualità Urbana;Altro;7;VIGNALE/(VIA)                                                         ;;03/09/2015;
Qualità Urbana;Altro;3;MONGINEVRO/(VIA)                                                      ;;04/09/2015;
Qualità Urbana;Altro;5;TOSCANA/(CORSO)                                                       ;;05/09/2015;
Qualità Urbana;Altro;3;BUSSOLENO/(VIA)                                                       ;;07/09/2015;
Qualità Urbana;Altro;7;MONTEBELLO/(VIA)                                                      ;;07/09/2015;
Qualità Urbana;Altro;7;BENEVENTO/(VIA)                                                       ;;08/09/2015;
Qualità Urbana;Altro;7;PALERMO/(CORSO)                                                       ;;10/09/2015;
Qualità Urbana;Altro;1;COLOMBO/CRISTOFORO (VIA)                                              ;;11/09/2015;
Qualità Urbana;Altro;8;HERMADA/(PIAZZA)                                                      ;;11/09/2015;
Qualità Urbana;Altro;1;S. MASSIMO/(VIA)                                                      ;;12/09/2015;11.00
Qualità Urbana;Altro;2;CIMABUE/(VIA)                                                         ;;16/09/2015;
Qualità Urbana;Altro;3;SERAO/MATILDE (VIA)                                                   ;;16/09/2015;
Qualità Urbana;Altro;1;BERTOLOTTI/DAVIDE (VIA)                                               ;;17/09/2015;
Qualità Urbana;Altro;5;GROSSETO/(CORSO)                                                      ;;17/09/2015;
Qualità Urbana;Altro;3;VIGONE/(VIA)                                                          ;;21/09/2015;
Qualità Urbana;Altro;4;PIEDICAVALLO/(VIA)                                                    ;;21/09/2015;
Qualità Urbana;Altro;6;COLONNA/VITTORIA (VIA)                                                ;;21/09/2015;
Qualità Urbana;Altro;10;RICCIO/CAMILLO (VIA)                                                  ;;21/09/2015;
Qualità Urbana;Altro;3;S. GIORGIO CANAVESE/(VIA)                                             ;;22/09/2015;
Qualità Urbana;Altro;3;SCALENGHE/(VIA)                                                       ;;22/09/2015;
Qualità Urbana;Altro;2;AGNELLI/GIOVANNI (CORSO)                                              ;;29/09/2015;10.30
Qualità Urbana;Altro;1;MAGENTA/(VIA)                                                         ;;30/09/2015;
Qualità Urbana;Altro;6;CIGNA/FRANCESCO (VIA)                                                 ;;01/10/2015;
Qualità Urbana;Altro;6;VALPRATO/(VIA)                                                        ;;01/10/2015;
Qualità Urbana;Altro;6;BELMONTE/(VIA)                                                        ;;01/10/2015;10.32
Qualità Urbana;Altro;5;GHIACCIAIE/(STRADA DELLE)                                             ;;01/10/2015;12.55
Qualità Urbana;Altro;1;VITTORIO EMANUELE II/(CORSO)                                          ;;02/10/2015;11.30
Qualità Urbana;Altro;1;COLOMBO/CRISTOFORO (GIARDINO)                                         ;;06/10/2015;
Qualità Urbana;Altro;7;GIULIO CESARE/(CORSO)                                                 ;;07/10/2015;
Qualità Urbana;Altro;1;BONAFOUS/ALFONSO (VIA)                                                ;;08/10/2015;
Qualità Urbana;Altro;2;SEBASTOPOLI/(CORSO)                                                   ;;09/10/2015;
Qualità Urbana;Altro;1;LAGRANGE/GIUSEPPE LUIGI (VIA)                                         ;;10/10/2015;
Qualità Urbana;Altro;3;RACCONIGI/(CORSO)                                                     ;;10/10/2015;
Qualità Urbana;Altro;8;MENTANA/(VIA)                                                         ;;13/10/2015;
Qualità Urbana;Altro;8;THOVEZ/ENRICO (VIALE)                                                 ;;13/10/2015;
Qualità Urbana;Altro;3;PELLICE/(VIA)                                                         ;;14/10/2015;
Qualità Urbana;Altro;6;CONTI REBAUDENGO (PIAZZA)                                             ;;14/10/2015;
Qualità Urbana;Altro;5;VAL DELLA TORRE/(VIA)                                                 ;;15/10/2015;
Qualità Urbana;Altro;4;MEDICI/GIACOMO (VIA)                                                  ;;18/10/2015;
Qualità Urbana;Altro;7;S. SEBASTIANO PO/(VIA)                                                ;;19/10/2015;
Qualità Urbana;Altro;4;LESSONA/MICHELE (VIA)                                                 ;;20/10/2015;
Qualità Urbana;Altro;3;BRUNELLESCHI/FILIPPO (CORSO)                                          ;;21/10/2015;
Qualità Urbana;Altro;6;CRISPI/FRANCESCO (PIAZZA)                                             ;;21/10/2015;
Qualità Urbana;Altro;10;VIGLIANI/ONORATO (VIA)                                                ;Area Verde;21/10/2015;
Qualità Urbana;Altro;4;CAPELLI/CARLO (VIA)                                                   ;;26/10/2015;
Qualità Urbana;Altro;6;CAMPOBASSO/(VIA)                                                      ;;26/10/2015;
Qualità Urbana;Altro;7;GABETTI/GIUSEPPE (CORSO)                                              ;;26/10/2015;
Qualità Urbana;Altro;4;RISORGIMENTO/(PIAZZA)                                                 ;;27/10/2015;
Qualità Urbana;Altro;5;GROSSETO/(CORSO)                                                      ;;27/10/2015;
Qualità Urbana;Altro;6;VERCELLI/(CORSO)                                                      ;;27/10/2015;
Qualità Urbana;Altro;6;PASCOLO/(STRADA DEL)                                                  ;;29/10/2015;
Qualità Urbana;Altro;7;CHIVASSO/(VIA)                                                        ;;29/10/2015;
Qualità Urbana;Altro;5;GROSSETO/(CORSO)                                                      ;Area Verde;01/11/2015;
Qualità Urbana;Altro;1;DICIOTTO DICEMBRE/(PIAZZA)                                            ;;03/11/2015;
Qualità Urbana;Altro;3;RIVALTA/(VIA)                                                         ;;03/11/2015;
Qualità Urbana;Altro;1;REGINA MARGHERITA/(CORSO)                                             ;;05/11/2015;
Qualità Urbana;Altro;3;ISSIGLIO/(VIA)                                                        ;;05/11/2015;
Qualità Urbana;Altro;1;MONTE DI PIETA'/(VIA)                                                 ;;06/11/2015;
Qualità Urbana;Altro;6;CHATILLON/(VIA)                                                       ;;06/11/2015;
Qualità Urbana;Altro;1;DUSE/ELEONORA (VIA)                                                   ;;07/11/2015;
Qualità Urbana;Altro;4;COSSA/PIETRO (VIA)                                                    ;;09/11/2015;
Qualità Urbana;Altro;9;FINALMARINA/(VIA)                                                     ;;09/11/2015;
Qualità Urbana;Altro;5;GROSSETO/(CORSO)                                                      ;;10/11/2015;
Qualità Urbana;Altro;5;LORENZINI/CARLO (VIA)                                                 ;;12/11/2015;
Qualità Urbana;Altro;9;SPEZIA/(CORSO)                                                        ;;12/11/2015;
Qualità Urbana;Altro;5;BONZO/(VIA)                                                           ;;13/11/2015;11.44
Qualità Urbana;Altro;7;GERDIL/SIGISMONDO (VIA)                                               ;;16/11/2015;
Qualità Urbana;Altro;2;SIRACUSA/(CORSO)                                                      ;;17/11/2015;
Qualità Urbana;Altro;6;SETTIMO/(STRADA DI)                                                   ;;17/11/2015;
Qualità Urbana;Altro;8;D'AZEGLIO/MASSIMO (CORSO)                                             ;;18/11/2015;
Qualità Urbana;Altro;2;ROMITA/GIUSEPPE (VIA)                                                 ;;19/11/2015;
Qualità Urbana;Altro;3;CHANOUX/PIETRO ABATE (VIA)                                            ;;19/11/2015;
Qualità Urbana;Altro;1;S. SECONDO/(VIA)                                                      ;;20/11/2015;
Qualità Urbana;Altro;3;RACCONIGI/(CORSO)                                                     ;;20/11/2015;
Qualità Urbana;Altro;4;FRANCIA/(CORSO)                                                       ;;20/11/2015;10.04
Qualità Urbana;Altro;5;CARDINALE MASSAIA/GUGLIELMO (VIA)                                     ;;25/11/2015;
Qualità Urbana;Altro;3;BRUNELLESCHI/FILIPPO (CORSO)                                          ;;26/11/2015;
Qualità Urbana;Altro;1;MATTEOTTI/GIACOMO (CORSO)                                             ;;30/11/2015;
Qualità Urbana;Altro;4;CARRERA/VALENTINO (VIA)                                               ;;30/11/2015;
Qualità Urbana;Altro;3;MONTE VODICE/(VIA)                                                    ;;02/12/2015;
Qualità Urbana;Altro;4;MEDICI/GIACOMO (VIA)                                                  ;;02/12/2015;
Qualità Urbana;Altro;3;BRUNELLESCHI/FILIPPO (CORSO)                                          ;;03/12/2015;
Qualità Urbana;Altro;7;AGRIGENTO/(LUNGO DORA)                                                ;;03/12/2015;
Qualità Urbana;Altro;5;CHIESA DELLA SALUTE/(VIA)                                             ;;04/12/2015;
Qualità Urbana;Altro;8;BIAMONTI/GIUSEPPE (VIA)                                               ;;07/12/2015;14.40
Qualità Urbana;Altro;5;VENARIA/(VIA)                                                         ;;09/12/2015;
Qualità Urbana;Altro;3;MONTE ORTIGARA/(VIA)                                                  ;;10/12/2015;
Qualità Urbana;Altro;1;ROCCA/(VIA DELLA)                                                     ;;11/12/2015;09.22
Qualità Urbana;Altro;5;VAL DELLA TORRE/(VIA)                                                 ;;11/12/2015;10.28
Qualità Urbana;Altro;9;POLONIA/(PIAZZA)                                                      ;;11/12/2015;11.19
Qualità Urbana;Altro;5;TOSCANA/(CORSO)                                                       ;;11/12/2015;13.29
Qualità Urbana;Altro;6;BOTTICELLI/SANDRO (VIA)                                               ;;13/12/2015;
Qualità Urbana;Altro;6;BOTTICELLI/SANDRO (VIA)                                               ;;14/12/2015;
Qualità Urbana;Altro;1;CERNAIA/(VIA)                                                         ;;16/12/2015;
Qualità Urbana;Altro;4;CEVA/(VIA)                                                            ;;16/12/2015;
Qualità Urbana;Altro;4;CIBRARIO/LUIGI (VIA)                                                  ;;16/12/2015;
Qualità Urbana;Altro;8;SICILIA/(CORSO)                                                       ;;18/12/2015;
Qualità Urbana;Altro;5;CINCINNATO/L. QUINZIO (CORSO)                                         ;;20/12/2015;
Qualità Urbana;Altro;7;CHIERI/(CORSO)                                                        ;;23/12/2015;
Qualità Urbana;Decoro e degrado urbano;5;TOSCANA/(CORSO)                                                       ;;02/07/2015;
Qualità Urbana;Decoro e degrado urbano;5;TOSCANA/(LARGO)                                                       ;;02/07/2015;
Qualità Urbana;Decoro e degrado urbano;6;PALERMO/(CORSO)                                                       ;;02/07/2015;
Qualità Urbana;Decoro e degrado urbano;1;FABRO/ANTONIO (VIA)                                                   ;;03/07/2015;
Qualità Urbana;Decoro e degrado urbano;6;TASCA/ANGELO (VIA)                                                    ;;03/07/2015;
Qualità Urbana;Decoro e degrado urbano;8;VITTORIO EMANUELE II/(CORSO)                                          ;;03/07/2015;
Qualità Urbana;Decoro e degrado urbano;1;GARIBALDI/GIUSEPPE (VIA)                                              ;;03/07/2015;14.40
Qualità Urbana;Decoro e degrado urbano;8;BERTHOLLET/CLAUDIO LUIGI (VIA)                                        ;;04/07/2015;
Qualità Urbana;Decoro e degrado urbano;;;Area Verde;06/07/2015;
Qualità Urbana;Decoro e degrado urbano;2;ADRIATICO/(CORSO)                                                     ;Area Verde;06/07/2015;
Qualità Urbana;Decoro e degrado urbano;3;MONTE CUCCO/(CORSO)                                                   ;;06/07/2015;
Qualità Urbana;Decoro e degrado urbano;3;MONTE CUCCO/(CORSO)                                                   ;;06/07/2015;
Qualità Urbana;Decoro e degrado urbano;4;APPIO CLAUDIO/(CORSO)                                                 ;;06/07/2015;
Qualità Urbana;Decoro e degrado urbano;4;COSSA/PIETRO (VIA)                                                    ;;06/07/2015;
Qualità Urbana;Decoro e degrado urbano;;;Area Verde;07/07/2015;
Qualità Urbana;Decoro e degrado urbano;1;CASELLE/(VIA)                                                         ;;07/07/2015;
Qualità Urbana;Decoro e degrado urbano;1;REGINA MARGHERITA/(CORSO)                                             ;;07/07/2015;
Qualità Urbana;Decoro e degrado urbano;4;PACINOTTI/ANTONIO (VIA)                                               ;;07/07/2015;
Qualità Urbana;Decoro e degrado urbano;6;FELETTO/(VIA)                                                         ;;07/07/2015;
Qualità Urbana;Decoro e degrado urbano;6;SEMPIONE/(LARGO)                                                      ;Area Verde;07/07/2015;
Qualità Urbana;Decoro e degrado urbano;2;TRIPOLI/(VIA)                                                         ;;08/07/2015;
Qualità Urbana;Decoro e degrado urbano;3;MONTE CUCCO/(CORSO)                                                   ;;08/07/2015;
Qualità Urbana;Decoro e degrado urbano;10;ROVEDA/GIOVANNI (VIA)                                                 ;;08/07/2015;
Qualità Urbana;Decoro e degrado urbano;1;CARLO ALBERTO/(PIAZZA)                                                ;;09/07/2015;
Qualità Urbana;Decoro e degrado urbano;3;CIALDINI/ENRICO (VIA)                                                 ;;09/07/2015;
Qualità Urbana;Decoro e degrado urbano;6;GERMAGNANO/(VIA)                                                      ;;09/07/2015;
Qualità Urbana;Decoro e degrado urbano;2;SALVEMINI/GAETANO (CORSO)                                             ;;10/07/2015;
Qualità Urbana;Decoro e degrado urbano;8;GIURIA/PIETRO (VIA)                                                   ;;10/07/2015;
Qualità Urbana;Decoro e degrado urbano;1;DE NICOLA/ENRICO (CORSO)                                              ;;12/07/2015;
Qualità Urbana;Decoro e degrado urbano;;;;13/07/2015;
Qualità Urbana;Decoro e degrado urbano;8;BELFIORE/(VIA)                                                        ;;13/07/2015;
Qualità Urbana;Decoro e degrado urbano;6;FRANCESE/(STRADA DEL)                                                 ;;13/07/2015;09.12
Qualità Urbana;Decoro e degrado urbano;6;CUORGNE'/(STRADA)                                                     ;;14/07/2015;
Qualità Urbana;Decoro e degrado urbano;8;BELFIORE/(VIA)                                                        ;;14/07/2015;10.30
Qualità Urbana;Decoro e degrado urbano;9;BENGASI/(PIAZZA)                                                      ;;15/07/2015;
Qualità Urbana;Decoro e degrado urbano;1;MATTEOTTI/GIACOMO (CORSO)                                             ;;16/07/2015;
Qualità Urbana;Decoro e degrado urbano;6;SIGNORINI/TELEMACO (VIA)                                              ;;16/07/2015;
Qualità Urbana;Decoro e degrado urbano;7;PARMA/(VIA)                                                           ;;16/07/2015;
Qualità Urbana;Decoro e degrado urbano;5;BIBIANA/(VIA)                                                         ;;17/07/2015;
Qualità Urbana;Decoro e degrado urbano;8;SALUZZO/(VIA)                                                         ;;17/07/2015;
Qualità Urbana;Decoro e degrado urbano;1;MANZONI/ALESSANDRO (VIA)                                              ;;18/07/2015;
Qualità Urbana;Decoro e degrado urbano;6;GIULIO CESARE/(CORSO)                                                 ;;20/07/2015;
Qualità Urbana;Decoro e degrado urbano;1;ROSSELLI/CARLO E NELLO (CORSO)                                        ;;21/07/2015;
Qualità Urbana;Decoro e degrado urbano;1;VITTORIO EMANUELE II/(CORSO)                                          ;;23/07/2015;
Qualità Urbana;Decoro e degrado urbano;6;S. MAURO/(STRADA)                                                     ;;23/07/2015;
Qualità Urbana;Decoro e degrado urbano;;;Area Verde;24/07/2015;
Qualità Urbana;Decoro e degrado urbano;6;MONTE ROSA/(VIA)                                                      ;;24/07/2015;
Qualità Urbana;Decoro e degrado urbano;3;LANCIA/VINCENZO (VIA)                                                 ;;25/07/2015;
Qualità Urbana;Decoro e degrado urbano;4;PEYRON/AMEDEO (PIAZZA)                                                ;;25/07/2015;
Qualità Urbana;Decoro e degrado urbano;;;Area Verde;27/07/2015;
Qualità Urbana;Decoro e degrado urbano;6;BELMONTE/(VIA)                                                        ;;27/07/2015;
Qualità Urbana;Decoro e degrado urbano;8;ORMEA/(VIA)                                                           ;;27/07/2015;
Qualità Urbana;Decoro e degrado urbano;6;TARTINI/GIUSEPPE (VIA)                                                ;;28/07/2015;
Qualità Urbana;Decoro e degrado urbano;6;CRESCENTINO/(VIA)                                                     ;;29/07/2015;
Qualità Urbana;Decoro e degrado urbano;9;TRAIANO/(CORSO)                                                       ;;29/07/2015;
Qualità Urbana;Decoro e degrado urbano;2;LAGNASCO/(VIA)                                                        ;;30/07/2015;
Qualità Urbana;Decoro e degrado urbano;4;BIANCHI/NICOMEDE (VIA)                                                ;Area Verde;30/07/2015;
Qualità Urbana;Decoro e degrado urbano;5;VIBO'/(VIA)                                                           ;;30/07/2015;
Qualità Urbana;Decoro e degrado urbano;3;VALSUGANA/(VIA)                                                       ;;31/07/2015;
Qualità Urbana;Decoro e degrado urbano;1;REGINA MARGHERITA/(CORSO)                                             ;;31/07/2015;10.15
Qualità Urbana;Decoro e degrado urbano;5;BIBIANA/(VIA)                                                         ;;01/08/2015;
Qualità Urbana;Decoro e degrado urbano;2;QUATTRO NOVEMBRE/(CORSO)                                              ;;03/08/2015;
Qualità Urbana;Decoro e degrado urbano;1;GIOLITTI/GIOVANNI (VIA)                                               ;;04/08/2015;
Qualità Urbana;Decoro e degrado urbano;5;ORVIETO/(VIA)                                                         ;;05/08/2015;
Qualità Urbana;Decoro e degrado urbano;8;MURATORI/LODOVICO ANTONIO (VIA)                                       ;;05/08/2015;
Qualità Urbana;Decoro e degrado urbano;7;CECCHI/ANTONIO (VIA)                                                  ;;05/08/2015;15.48
Qualità Urbana;Decoro e degrado urbano;3;FILIPPA/ALESSANDRO (VIA)                                              ;;06/08/2015;
Qualità Urbana;Decoro e degrado urbano;7;PAVIA/(VIA)                                                           ;;11/08/2015;11.55
Qualità Urbana;Decoro e degrado urbano;1;SPALLANZANI/LAZZARO (VIA)                                             ;;11/08/2015;12.13
Qualità Urbana;Decoro e degrado urbano;8;VAL S. MARTINO/(STRADA)                                               ;;11/08/2015;15.22
Qualità Urbana;Decoro e degrado urbano;6;GIULIO CESARE/(CORSO)                                                 ;;12/08/2015;
Qualità Urbana;Decoro e degrado urbano;4;RE GIANFRANCESCO (VIA)                                                ;Area Verde;12/08/2015;15.57
Qualità Urbana;Decoro e degrado urbano;2;OSOPPO/(VIA)                                                          ;;13/08/2015;07.59
Qualità Urbana;Decoro e degrado urbano;3;LANCIA/VINCENZO (VIA)                                                 ;;14/08/2015;
Qualità Urbana;Decoro e degrado urbano;5;REISS ROMOLI/GUGLIELMO (VIA)                                          ;;17/08/2015;
Qualità Urbana;Decoro e degrado urbano;7;FORTINO/(STRADA DEL)                                                  ;;17/08/2015;16.04
Qualità Urbana;Decoro e degrado urbano;1;ACCADEMIA DELLE SCIENZE/(VIA)                                         ;;19/08/2015;
Qualità Urbana;Decoro e degrado urbano;1;CASTELLO/(PIAZZA)                                                     ;;19/08/2015;
Qualità Urbana;Decoro e degrado urbano;1;ACCADEMIA DELLE SCIENZE/(VIA)                                         ;;21/08/2015;
Qualità Urbana;Decoro e degrado urbano;3;ADAMELLO/(VIA)                                                        ;;21/08/2015;
Qualità Urbana;Decoro e degrado urbano;6;PALERMO/(CORSO)                                                       ;;21/08/2015;
Qualità Urbana;Decoro e degrado urbano;7;GERDIL/SIGISMONDO (VIA)                                               ;;21/08/2015;10.55
Qualità Urbana;Decoro e degrado urbano;5;VEROLENGO/(VIA)                                                       ;;24/08/2015;
Qualità Urbana;Decoro e degrado urbano;;;;26/08/2015;
Qualità Urbana;Decoro e degrado urbano;1;BECCARIA/GIAMBATTISTA (CORSO)                                         ;;01/09/2015;
Qualità Urbana;Decoro e degrado urbano;2;TAZZOLI/ENRICO (CORSO)                                                ;;01/09/2015;
Qualità Urbana;Decoro e degrado urbano;5;BREGLIO/(VIA)                                                         ;;02/09/2015;
