Categoria criminologa;Sottocategoria Criminologica;Circoscrizione;Localita;Area Verde;Data;Ora
Qualità Urbana;Altro;3;INGHILTERRA/(CORSO);;17/01/2014;
Qualità Urbana;Altro;3;PRINCIPI D'ACAJA/(VIA);;17/01/2014;
Qualità Urbana;Altro;4;CIBRARIO/LUIGI (VIA);;17/01/2014;
Qualità Urbana;Altro;5;PONDERANO/(VIA);;17/01/2014;
Qualità Urbana;Altro;7;SOPERGA/(STRADA DI);;17/01/2014;
Qualità Urbana;Altro;8;GENOVA/(VIA);;18/01/2014;
Qualità Urbana;Altro;9;RICHELMY/PROSPERO (VIA);;19/01/2014;
Qualità Urbana;Altro;2;BUENOS AIRES/(VIA);;20/01/2014;
Qualità Urbana;Altro;;;;21/01/2014;
Qualità Urbana;Altro;1;TIRRENO/(VIA);;21/01/2014;
Qualità Urbana;Altro;4;LESSONA/MICHELE (VIA);;21/01/2014;
Qualità Urbana;Altro;5;VAL DELLA TORRE/(VIA);;21/01/2014;
Qualità Urbana;Altro;5;BREGLIO/(VIA);;21/01/2014;10.53
Qualità Urbana;Altro;9;SEBASTOPOLI/(CORSO);;23/01/2014;
Qualità Urbana;Altro;;;;28/01/2014;
Qualità Urbana;Altro;10;VIGLIANI/ONORATO (VIA);;03/02/2014;
Qualità Urbana;Altro;4;S. DONATO/(VIA);;04/02/2014;
Qualità Urbana;Altro;7;CIRIE'/(VIA);;04/02/2014;
Qualità Urbana;Altro;7;FORTINO/(STRADA DEL);;06/02/2014;
Qualità Urbana;Altro;5;VILLAR/(VIA);;07/02/2014;
Qualità Urbana;Altro;6;BERTOLLA ALL'ABBADIA DI STURA/(STRADA DA);;07/02/2014;
Qualità Urbana;Altro;2;SIRACUSA/(CORSO);;10/02/2014;
Qualità Urbana;Altro;9;CAIO PLINIO/(CORSO);;11/02/2014;9.50
Qualità Urbana;Altro;1;VITTORIO EMANUELE II/(CORSO);;12/02/2014;
Qualità Urbana;Altro;2;BOSTON/(VIA);Area Verde;12/02/2014;
Qualità Urbana;Altro;5;BADINI CONFALONIERI/ALFONSO (VIA);;12/02/2014;
Qualità Urbana;Altro;7;BELLARDO/(STRADA DEL);;12/02/2014;
Qualità Urbana;Altro;;;;14/02/2014;
Qualità Urbana;Altro;7;MODENA/(VIA);;14/02/2014;
Qualità Urbana;Altro;5;POTENZA/(CORSO);;16/02/2014;
Qualità Urbana;Altro;;;Area Verde;18/02/2014;
Qualità Urbana;Altro;1;TORRICELLI EVANGELISTA/(VIA);;18/02/2014;
Qualità Urbana;Altro;5;BONGIOVANNI/EMILIO (VIA);;18/02/2014;
Qualità Urbana;Altro;1;S. FRANCESCO DA PAOLA/(VIA);;18/02/2014;10.30
Qualità Urbana;Altro;2;COSENZA/(CORSO);;20/02/2014;
Qualità Urbana;Altro;10;LOANO/(VIA);;25/02/2014;
Qualità Urbana;Altro;7;REGINA MARGHERITA/(CORSO);;26/02/2014;
Qualità Urbana;Altro;5;CASTELDELFINO/(VIA);;02/03/2014;13.43
Qualità Urbana;Altro;5;VERONESE/PAOLO (VIA);;10/03/2014;
Qualità Urbana;Altro;1;DE GASPERI/ALCIDE (CORSO);;10/03/2014;11.49
Qualità Urbana;Altro;1;BOLZANO/(CORSO);;11/03/2014;
Qualità Urbana;Altro;1;BERTOLA/ANTONIO GIUSEPPE (VIA);;12/03/2014;
Qualità Urbana;Altro;7;BIELLA/(VIA);;12/03/2014;
Qualità Urbana;Altro;5;CASTELDELFINO/(VIA);;12/03/2014;13.20
Qualità Urbana;Altro;9;SEBASTOPOLI/(CORSO);;13/03/2014;
Qualità Urbana;Altro;2;ALLAMANO/CANONICO GIUSEPPE (CORSO);;14/03/2014;
Qualità Urbana;Altro;9;PIO VII/(VIA);;14/03/2014;
Qualità Urbana;Altro;1;S. FRANCESCO D'ASSISI/(VIA);;17/03/2014;
Qualità Urbana;Altro;6;SAMONE/(VIA);;17/03/2014;
Qualità Urbana;Altro;7;ALESSANDRIA/(VIA);;17/03/2014;
Qualità Urbana;Altro;7;MARIA AUSILIATRICE/(VIA);;17/03/2014;14.37
Qualità Urbana;Altro;2;BARLETTA/(VIA);;18/03/2014;
Qualità Urbana;Altro;7;PRINCIPE ODDONE/(CORSO);;19/03/2014;10.39
Qualità Urbana;Altro;4;PINELLI/PIERDIONIGI (VIA);;24/03/2014;
Qualità Urbana;Altro;5;SAORGIO/(VIA);Area Verde;31/03/2014;
Qualità Urbana;Altro;;;;01/04/2014;
Qualità Urbana;Altro;8;MONCALIERI/(CORSO);;02/04/2014;
Qualità Urbana;Altro;;;;03/04/2014;
Qualità Urbana;Altro;1;CASSINI/GIAN DOMENICO (VIA);;03/04/2014;
Qualità Urbana;Altro;1;GARIBALDI/GIUSEPPE (VIA);;03/04/2014;
Qualità Urbana;Altro;8;BELFIORE/(VIA);;03/04/2014;17.57
Qualità Urbana;Altro;1;PO/(VIA);;04/04/2014;
Qualità Urbana;Altro;7;SAVONA/(LUNGO DORA);;09/04/2014;
Qualità Urbana;Altro;1;PO/(VIA);;09/04/2014;9.34
Qualità Urbana;Altro;3;CHAMBERY/(VIA);;09/04/2014;11.01
Qualità Urbana;Altro;9;MARONCELLI/PIERO (CORSO);;14/04/2014;8.03
Qualità Urbana;Altro;1;FERRARIS/GALILEO (CORSO);Area Verde;14/04/2014;10.30
Qualità Urbana;Altro;1;MERCANTI/(VIA);;15/04/2014;
Qualità Urbana;Altro;2;ORBASSANO/(CORSO);Area Verde;15/04/2014;
Qualità Urbana;Altro;10;ARTOM/EMANUELE (VIA);Area Verde;15/04/2014;14.39
Qualità Urbana;Altro;1;VITTORIO VENETO/(PIAZZA);;16/04/2014;
Qualità Urbana;Altro;3;RENIER/RODOLFO (VIA);;17/04/2014;
Qualità Urbana;Altro;7;BRIANZA/(CORSO);;17/04/2014;
Qualità Urbana;Altro;1;FERRARI/GAUDENZIO (VIA);;18/04/2014;
Qualità Urbana;Altro;1;MICCA/PIETRO (VIA);;18/04/2014;
Qualità Urbana;Altro;6;CALVI/PIER FORTUNATO (VIA);;23/04/2014;
Qualità Urbana;Altro;2;TEMPIO PAUSANIA/(VIA);;24/04/2014;
Qualità Urbana;Altro;6;MERCADANTE/SAVERIO (VIA);;28/04/2014;
Qualità Urbana;Altro;;;;05/05/2014;
Qualità Urbana;Altro;8;MURATORI/LODOVICO ANTONIO (VIA);Area Verde;05/05/2014;
Qualità Urbana;Altro;1;PRINCIPE AMEDEO/(VIA);;05/05/2014;10.43
Qualità Urbana;Altro;6;BIASONI/(STRADA DEI);;06/05/2014;
Qualità Urbana;Altro;9;BOSSOLI/CARLO (VIA);;06/05/2014;
Qualità Urbana;Altro;2;D'ARBOREA/ELEONORA (VIA);;07/05/2014;
Qualità Urbana;Altro;3;INGHILTERRA/(CORSO);;07/05/2014;
Qualità Urbana;Altro;4;MOSSO/ANGELO (VIA);;07/05/2014;
Qualità Urbana;Altro;8;VAL PATTONERA/(STRADA);;08/05/2014;
Qualità Urbana;Altro;7;TONELLO/MICHELANGELO (VIA);;09/05/2014;
Qualità Urbana;Altro;3;VIBERTI/CANDIDO (VIA);;13/05/2014;
Qualità Urbana;Altro;4;FRANCIA/(CORSO);;13/05/2014;
Qualità Urbana;Altro;1;LAGRANGE/GIUSEPPE LUIGI (VIA);;14/05/2014;
Qualità Urbana;Altro;3;SESTRIERE/(VIA);;14/05/2014;
Qualità Urbana;Altro;4;MACERATA/(VIA);;16/05/2014;
Qualità Urbana;Altro;2;ELBA/(VIA);;19/05/2014;
Qualità Urbana;Altro;3;RACCONIGI/(CORSO);;20/05/2014;
Qualità Urbana;Altro;8;DEL CARRETTO/LUISA (VIA);;20/05/2014;
Qualità Urbana;Altro;;;;21/05/2014;
Qualità Urbana;Altro;6;VERCELLI/(CORSO);;23/05/2014;
Qualità Urbana;Altro;1;VINZAGLIO/(CORSO);;27/05/2014;
Qualità Urbana;Altro;6;BALTEA/(VIA);;27/05/2014;
Qualità Urbana;Altro;;;Area Verde;30/05/2014;
Qualità Urbana;Altro;;;;30/05/2014;
Qualità Urbana;Altro;1;VITTORIO EMANUELE II/(CORSO);;30/05/2014;
Qualità Urbana;Altro;2;TAZZOLI/ENRICO (CORSO);;30/05/2014;
Qualità Urbana;Altro;1;SAVONAROLA/GEROLAMO (VIA);;30/05/2014;12.00
Qualità Urbana;Altro;7;CHIAVES/DESIDERATO (PIAZZA);;31/05/2014;
Qualità Urbana;Altro;7;CATANIA/(VIA);;03/06/2014;
Qualità Urbana;Altro;8;VAL S. MARTINO/(STRADA);;04/06/2014;8.42
Qualità Urbana;Altro;3;SUSA/(VIA);;05/06/2014;
Qualità Urbana;Altro;7;S. MAURIZIO/(CORSO);;05/06/2014;
Qualità Urbana;Altro;8;MONCALIERI/(CORSO);;05/06/2014;
Qualità Urbana;Altro;;;Area Verde;10/06/2014;
Qualità Urbana;Altro;1;SICCARDI/GIUSEPPE (CORSO);;11/06/2014;
Qualità Urbana;Altro;;;;12/06/2014;
Qualità Urbana;Altro;8;MACRINO D'ALBA/(VIA);;12/06/2014;9.20
Qualità Urbana;Altro;3;CHIANOCCO/(VIA);;16/06/2014;
Qualità Urbana;Altro;4;GAMBA/ENRICO (CORSO);;16/06/2014;
Qualità Urbana;Altro;3;ISONZO/(VIA);;17/06/2014;
Qualità Urbana;Altro;9;VARAZZE/(VIA);;17/06/2014;
Qualità Urbana;Altro;1;ROSSINI/GIOACHINO (VIA);;19/06/2014;
Qualità Urbana;Altro;1;ROSSINI/GIOACHINO (VIA);;19/06/2014;
Qualità Urbana;Altro;9;GENOVA/(VIA);;19/06/2014;
Qualità Urbana;Altro;7;NOVARA/(CORSO);;20/06/2014;
Qualità Urbana;Altro;6;BETULLE/(VIA DELLE);;23/06/2014;
Qualità Urbana;Altro;6;MERCADANTE/SAVERIO (VIA);;23/06/2014;
Qualità Urbana;Altro;3;INGHILTERRA/(CORSO);;25/06/2014;
Qualità Urbana;Altro;4;PRINCIPI D'ACAJA/(VIA);;25/06/2014;
Qualità Urbana;Altro;2;CHERSO/(VIA);;26/06/2014;
Qualità Urbana;Altro;7;S. GIULIA/(VIA);;26/06/2014;11.00
Qualità Urbana;Altro;6;SANTHIA'/(VIA);;28/06/2014;8.51
Qualità Urbana;Altro;4;NETRO/(VIA);;29/06/2014;
Qualità Urbana;Altro;;;;30/06/2014;
Qualità Urbana;Altro;6;BALTEA/(VIA);;30/06/2014;9.05
Qualità Urbana;Decoro e degrado urbano;3;BANDIERA FRATELLI/(VIA);;02/01/2014;
Qualità Urbana;Decoro e degrado urbano;4;S. GIOVANNI BOSCO/(VIA);;04/01/2014;
Qualità Urbana;Decoro e degrado urbano;4;FOSSANO/(VIA);;09/01/2014;
Qualità Urbana;Decoro e degrado urbano;6;CERVINO/(VIA);;09/01/2014;
Qualità Urbana;Decoro e degrado urbano;4;MONTE GRAPPA/(CORSO);;10/01/2014;
Qualità Urbana;Decoro e degrado urbano;2;SANREMO/(VIA);Area Verde;10/01/2014;10.21
Qualità Urbana;Decoro e degrado urbano;9;MONTEVIDEO/(VIA);;10/01/2014;10.48
Qualità Urbana;Decoro e degrado urbano;4;CEVA/(VIA);;12/01/2014;17.34
Qualità Urbana;Decoro e degrado urbano;3;ROSSO/MEDARDO (VIA);;14/01/2014;
Qualità Urbana;Decoro e degrado urbano;6;CEBROSA/(STRADA DELLA);;14/01/2014;14.26
Qualità Urbana;Decoro e degrado urbano;6;ANGLESIO/MARTINO (VIA);Area Verde;15/01/2014;
Qualità Urbana;Decoro e degrado urbano;6;BALTEA/(VIA);;16/01/2014;
Qualità Urbana;Decoro e degrado urbano;10;PLAVA/(VIA);;16/01/2014;
Qualità Urbana;Decoro e degrado urbano;6;LEINI'/(VIA);;17/01/2014;
Qualità Urbana;Decoro e degrado urbano;2;FILADELFIA/(VIA);;18/01/2014;12.28
Qualità Urbana;Decoro e degrado urbano;6;SANTHIA'/(VIA);;20/01/2014;
Qualità Urbana;Decoro e degrado urbano;9;SEBASTOPOLI/(CORSO);;21/01/2014;11.00
Qualità Urbana;Decoro e degrado urbano;9;TUNISI/(VIA);;21/01/2014;15.40
Qualità Urbana;Decoro e degrado urbano;8;MURATORI/LODOVICO ANTONIO (VIA);;22/01/2014;
Qualità Urbana;Decoro e degrado urbano;4;PEYRON/AMEDEO (VIA);;23/01/2014;
Qualità Urbana;Decoro e degrado urbano;4;RISORGIMENTO/(PIAZZA);;23/01/2014;
Qualità Urbana;Decoro e degrado urbano;8;PICCO/ALBERTO (CORSO);;24/01/2014;11.32
Qualità Urbana;Decoro e degrado urbano;1;CARLO EMANUELE II/(PIAZZA);;24/01/2014;14.08
Qualità Urbana;Decoro e degrado urbano;5;VAL DELLA TORRE/(VIA);;24/01/2014;16.40
Qualità Urbana;Decoro e degrado urbano;2;RICALDONE/(VIA);;25/01/2014;9.08
Qualità Urbana;Decoro e degrado urbano;4;DOMODOSSOLA/(VIA);;25/01/2014;15.56
Qualità Urbana;Decoro e degrado urbano;7;TOTI/ENRICO (PIAZZA);;26/01/2014;15.01
Qualità Urbana;Decoro e degrado urbano;2;PISCINA/(VIA);Area Verde;27/01/2014;
Qualità Urbana;Decoro e degrado urbano;7;CARMAGNOLA/(VIA);;27/01/2014;
Qualità Urbana;Decoro e degrado urbano;1;EINAUDI/LUIGI (CORSO);;27/01/2014;14.24
Qualità Urbana;Decoro e degrado urbano;9;VOLI/MELCHIORRE (VIA);;27/01/2014;21.20
Qualità Urbana;Decoro e degrado urbano;1;SACCHI/PAOLO (VIA);;29/01/2014;
Qualità Urbana;Decoro e degrado urbano;8;MONCALIERI/(CORSO);;29/01/2014;21.02
Qualità Urbana;Decoro e degrado urbano;1;S. CHIARA/(VIA);;30/01/2014;
Qualità Urbana;Decoro e degrado urbano;9;GARESSIO/(VIA);;03/02/2014;
Qualità Urbana;Decoro e degrado urbano;3;ROBILANT GENERALE CARLO DI (PIAZZA);;04/02/2014;8.23
Qualità Urbana;Decoro e degrado urbano;2;RENI/GUIDO (VIA);;05/02/2014;
Qualità Urbana;Decoro e degrado urbano;3;S. MARIA MAZZARELLO/(VIA);;05/02/2014;
Qualità Urbana;Decoro e degrado urbano;10;ROVEDA/GIOVANNI (VIA);;05/02/2014;12.21
Qualità Urbana;Decoro e degrado urbano;7;GASSINO/(VIA);;07/02/2014;9.38
Qualità Urbana;Decoro e degrado urbano;10;ANSELMETTI/GIAN CARLO (VIA);;07/02/2014;14.43
Qualità Urbana;Decoro e degrado urbano;7;CUNEO/(VIA);;10/02/2014;
Qualità Urbana;Decoro e degrado urbano;8;MONCALIERI/(CORSO);;10/02/2014;
Qualità Urbana;Decoro e degrado urbano;7;PADOVA/(VIA);;11/02/2014;9.56
Qualità Urbana;Decoro e degrado urbano;1;OZANAM/FEDERICO (VIA);;11/02/2014;16.50
Qualità Urbana;Decoro e degrado urbano;1;CERNAIA/(VIA);Area Verde;12/02/2014;
Qualità Urbana;Decoro e degrado urbano;9;CAIO PLINIO/(CORSO);;12/02/2014;
Qualità Urbana;Decoro e degrado urbano;9;TRAIANO/(CORSO);;12/02/2014;
Qualità Urbana;Decoro e degrado urbano;2;ARBE/(VIA);;12/02/2014;9.34
Qualità Urbana;Decoro e degrado urbano;4;FOSSANO/(VIA);;12/02/2014;11.07
Qualità Urbana;Decoro e degrado urbano;5;CAFASSE/(VIA);;12/02/2014;13.49
Qualità Urbana;Decoro e degrado urbano;8;CARDINALE MAURIZIO/(VIA);;12/02/2014;15.01
Qualità Urbana;Decoro e degrado urbano;6;ABETI/(VIA DEGLI);;13/02/2014;
Qualità Urbana;Decoro e degrado urbano;4;SERVAIS/GIOVANNI (VIA);;16/02/2014;16.05
Qualità Urbana;Decoro e degrado urbano;;;;17/02/2014;
Qualità Urbana;Decoro e degrado urbano;3;REVELLO/(VIA);;17/02/2014;
Qualità Urbana;Decoro e degrado urbano;3;VANDALINO/(VIA);;17/02/2014;
Qualità Urbana;Decoro e degrado urbano;4;ASINARI DI BERNEZZO/VITTORIO (VIA);;17/02/2014;
Qualità Urbana;Decoro e degrado urbano;4;FRANCIA/(CORSO);;17/02/2014;
Qualità Urbana;Decoro e degrado urbano;3;ASIAGO/(VIA);;18/02/2014;
Qualità Urbana;Decoro e degrado urbano;5;CARDINALE MASSAIA/GUGLIELMO (VIA);;18/02/2014;8.00
Qualità Urbana;Decoro e degrado urbano;1;FERRARIS/GALILEO (CORSO);;18/02/2014;12.33
Qualità Urbana;Decoro e degrado urbano;4;DRONERO/(VIA);Area Verde;18/02/2014;13.45
Qualità Urbana;Decoro e degrado urbano;1;ROMA/(VIA);;19/02/2014;
Qualità Urbana;Decoro e degrado urbano;3;CANTALUPO/(VIA);;19/02/2014;
Qualità Urbana;Decoro e degrado urbano;7;CASALE/(CORSO);;19/02/2014;
Qualità Urbana;Decoro e degrado urbano;6;SEMPIONE/(LARGO);Area Verde;20/02/2014;
Qualità Urbana;Decoro e degrado urbano;4;DOMODOSSOLA/(VIA);;24/02/2014;
Qualità Urbana;Decoro e degrado urbano;7;SASSARI/(VIA);Area Verde;24/02/2014;
Qualità Urbana;Decoro e degrado urbano;5;ORVIETO/(VIA);;24/02/2014;8.00
Qualità Urbana;Decoro e degrado urbano;5;TOSCANA/(CORSO);;25/02/2014;
Qualità Urbana;Decoro e degrado urbano;2;ELBA/(VIA);;25/02/2014;9.31
Qualità Urbana;Decoro e degrado urbano;6;CIGNA/FRANCESCO (VIA);;25/02/2014;14.03
Qualità Urbana;Decoro e degrado urbano;6;MERCADANTE/SAVERIO (VIA);;25/02/2014;16.26
Qualità Urbana;Decoro e degrado urbano;1;REGINA MARGHERITA/(CORSO);;25/02/2014;18.50
Qualità Urbana;Decoro e degrado urbano;7;CUNEO/(VIA);;26/02/2014;
Qualità Urbana;Decoro e degrado urbano;7;MONTEBELLO/(LARGO);;26/02/2014;
Qualità Urbana;Decoro e degrado urbano;8;MARCONI/GUGLIELMO (CORSO);;26/02/2014;10.15
Qualità Urbana;Decoro e degrado urbano;2;S. MARINO/(VIA);;26/02/2014;14.09
Qualità Urbana;Decoro e degrado urbano;5;REFRANCORE/(VIA);Area Verde;27/02/2014;
Qualità Urbana;Decoro e degrado urbano;6;OZEGNA/(VIA);;27/02/2014;
Qualità Urbana;Decoro e degrado urbano;1;CARLO ALBERTO/(VIA);;03/03/2014;
Qualità Urbana;Decoro e degrado urbano;4;FRANCIA/(CORSO);;03/03/2014;
Qualità Urbana;Decoro e degrado urbano;1;MASSENA/ANDREA (VIA);;04/03/2014;8.56
Qualità Urbana;Decoro e degrado urbano;1;S. MARTINO/(CORSO);;05/03/2014;
Qualità Urbana;Decoro e degrado urbano;4;PRINCIPESSA CLOTILDE/(VIA);;05/03/2014;8.00
Qualità Urbana;Decoro e degrado urbano;7;ALESSANDRIA/(VIA);;05/03/2014;8.00
Qualità Urbana;Decoro e degrado urbano;1;REGINA MARGHERITA/(CORSO);Area Verde;05/03/2014;11.34
Qualità Urbana;Decoro e degrado urbano;2;BAINSIZZA/(VIA);;05/03/2014;12.21
Qualità Urbana;Decoro e degrado urbano;2;ADRIATICO/(CORSO);;05/03/2014;16.00
Qualità Urbana;Decoro e degrado urbano;6;SOFIA/(PIAZZA);Area Verde;07/03/2014;
Qualità Urbana;Decoro e degrado urbano;8;BARETTI/GIUSEPPE (VIA);;07/03/2014;19.13
Qualità Urbana;Decoro e degrado urbano;4;RISORGIMENTO/(PIAZZA);Area Verde;08/03/2014;
Qualità Urbana;Decoro e degrado urbano;3;VANDALINO/(VIA);;10/03/2014;
Qualità Urbana;Decoro e degrado urbano;;;;11/03/2014;
Qualità Urbana;Decoro e degrado urbano;5;CARDINALE MASSAIA/GUGLIELMO (VIA);;11/03/2014;
Qualità Urbana;Decoro e degrado urbano;7;VEZZOLANO/(VIA);;11/03/2014;10.57
Qualità Urbana;Decoro e degrado urbano;7;TONELLO/MICHELANGELO (VIA);;12/03/2014;
Qualità Urbana;Decoro e degrado urbano;1;SOLFERINO/(PIAZZA);;13/03/2014;10.59
Qualità Urbana;Decoro e degrado urbano;6;TORRE PELLICE/(VIA);;14/03/2014;
Qualità Urbana;Decoro e degrado urbano;5;LUINI/BERNARDINO (VIA);;14/03/2014;14.48
Qualità Urbana;Decoro e degrado urbano;4;CIBRARIO/LUIGI (VIA);;15/03/2014;20.29
Qualità Urbana;Decoro e degrado urbano;5;GROSSETO/(CORSO);;17/03/2014;
Qualità Urbana;Decoro e degrado urbano;6;OZEGNA/(VIA);;17/03/2014;10.08
Qualità Urbana;Decoro e degrado urbano;;;Area Verde;18/03/2014;
Qualità Urbana;Decoro e degrado urbano;1;CARIGNANO/(PIAZZA);;18/03/2014;
Qualità Urbana;Decoro e degrado urbano;1;TORRICELLI EVANGELISTA/(VIA);;18/03/2014;13.15
Qualità Urbana;Decoro e degrado urbano;3;BORGONE/(VIA);;18/03/2014;13.28
Qualità Urbana;Decoro e degrado urbano;3;TRAPANI/(CORSO);Area Verde;18/03/2014;14.21
Qualità Urbana;Decoro e degrado urbano;7;ALBERA/DON PAOLO (PIAZZA);;18/03/2014;17.59
Qualità Urbana;Decoro e degrado urbano;2;BELLONO/GIORGIO (VIA);Area Verde;19/03/2014;
Qualità Urbana;Decoro e degrado urbano;7;RAVENNA/(VIA);;19/03/2014;
Qualità Urbana;Decoro e degrado urbano;7;NOE'/CARLO (VIA);;19/03/2014;9.00
Qualità Urbana;Decoro e degrado urbano;4;VALGIOIE/(VIA);Area Verde;20/03/2014;
Qualità Urbana;Decoro e degrado urbano;9;BENGASI/(PIAZZA);;21/03/2014;
Qualità Urbana;Decoro e degrado urbano;;;;21/03/2014;9.24
Qualità Urbana;Decoro e degrado urbano;6;LEINI'/(VIA);;22/03/2014;
Qualità Urbana;Decoro e degrado urbano;9;PEVERAGNO/(VIA);;26/03/2014;13.23
Qualità Urbana;Decoro e degrado urbano;10;TAZZOLI/ENRICO (CORSO);Area Verde;28/03/2014;
Qualità Urbana;Decoro e degrado urbano;3;GROPELLO/GIAMBATTISTA (VIA);;28/03/2014;11.07
Qualità Urbana;Decoro e degrado urbano;3;CHAMBERY/(VIA);;29/03/2014;8.00
Qualità Urbana;Decoro e degrado urbano;3;CREA/(VIA);;31/03/2014;
Qualità Urbana;Decoro e degrado urbano;6;ALAGNA/(VIA);;31/03/2014;
Qualità Urbana;Decoro e degrado urbano;7;CAMINO/GIUSEPPE (VIA);Area Verde;31/03/2014;
Qualità Urbana;Decoro e degrado urbano;7;PADOVA/(VIA);;31/03/2014;10.39
Qualità Urbana;Decoro e degrado urbano;3;BRACCINI/PAOLO (VIA);;31/03/2014;12.05
Qualità Urbana;Decoro e degrado urbano;7;BORROMINI/FRANCESCO (PIAZZA);;31/03/2014;16.00
Qualità Urbana;Decoro e degrado urbano;;;Area Verde;01/04/2014;
Qualità Urbana;Decoro e degrado urbano;7;PADOVA/(VIA);;01/04/2014;
Qualità Urbana;Decoro e degrado urbano;4;CARENA/GIACINTO (VIA);;01/04/2014;10.15
Qualità Urbana;Decoro e degrado urbano;1;TURATI/FILIPPO (CORSO);;01/04/2014;19.06
Qualità Urbana;Decoro e degrado urbano;1;GIORDANO/BRUNO (VIA);;02/04/2014;
Qualità Urbana;Decoro e degrado urbano;5;BONGIOVANNI/EMILIO (VIA);;02/04/2014;
Qualità Urbana;Decoro e degrado urbano;1;CERNAIA/(VIA);Area Verde;02/04/2014;12.39
Qualità Urbana;Decoro e degrado urbano;9;GENOVA/(VIA);;02/04/2014;10.25
Qualità Urbana;Decoro e degrado urbano;5;CALABRIA/(VIA);Area Verde;03/04/2014;9.30
Qualità Urbana;Decoro e degrado urbano;2;BARLETTA/(VIA);;03/04/2014;10.26
Qualità Urbana;Decoro e degrado urbano;3;OSASCO/(VIA);;03/04/2014;11.28
Qualità Urbana;Decoro e degrado urbano;3;VITTORIO EMANUELE II/(CORSO);;04/04/2014;17.15
Qualità Urbana;Decoro e degrado urbano;3;ISONZO/(VIA);;08/04/2014;14.07
Qualità Urbana;Decoro e degrado urbano;1;BOLZANO/(CORSO);;10/04/2014;
Qualità Urbana;Decoro e degrado urbano;4;RIVOLI/(PIAZZA);;10/04/2014;9.29
Qualità Urbana;Decoro e degrado urbano;2;DE BERNARDI/LAMBERTO (VIA);;11/04/2014;
Qualità Urbana;Decoro e degrado urbano;7;S. MAURIZIO/(CORSO);;11/04/2014;
Qualità Urbana;Decoro e degrado urbano;4;PRINCIPESSA CLOTILDE/(VIA);;11/04/2014;9.09
Qualità Urbana;Decoro e degrado urbano;2;VALENTINO/FRANCESCO (VIA);Area Verde;14/04/2014;
Qualità Urbana;Decoro e degrado urbano;5;MORTARA/(CORSO);Area Verde;14/04/2014;
Qualità Urbana;Decoro e degrado urbano;6;BOLOGNA/(VIA);Area Verde;14/04/2014;
Qualità Urbana;Decoro e degrado urbano;7;SELLA/QUINTINO (CORSO);;14/04/2014;
Qualità Urbana;Decoro e degrado urbano;1;MAGELLANO/FERDINANDO (VIA);;14/04/2014;11.02
Qualità Urbana;Decoro e degrado urbano;5;LUINI/BERNARDINO (VIA);;14/04/2014;14.23
Qualità Urbana;Decoro e degrado urbano;8;MADAMA CRISTINA/(VIA);Area Verde;14/04/2014;14.23
Qualità Urbana;Decoro e degrado urbano;1;GARIBALDI/GIUSEPPE (VIA);;14/04/2014;17.52
Qualità Urbana;Decoro e degrado urbano;7;ANDREIS/VITTORIO (VIA);;15/04/2014;
Qualità Urbana;Decoro e degrado urbano;9;ARDIGO'/ROBERTO (VIA);;15/04/2014;
Qualità Urbana;Decoro e degrado urbano;9;REDUZZI/CESARE (VIA);;15/04/2014;
Qualità Urbana;Decoro e degrado urbano;2;AGNELLI/GIOVANNI (CORSO);;15/04/2014;10.00
Qualità Urbana;Decoro e degrado urbano;8;MADAMA CRISTINA/(PIAZZA);;15/04/2014;10.00
Qualità Urbana;Decoro e degrado urbano;3;BORGONE/(VIA);;15/04/2014;10.13
Qualità Urbana;Decoro e degrado urbano;7;NOVARA/(CORSO);;17/04/2014;
Qualità Urbana;Decoro e degrado urbano;;;Area Verde;17/04/2014;9.58
Qualità Urbana;Decoro e degrado urbano;3;PESCHIERA/(CORSO);;17/04/2014;13.05
Qualità Urbana;Decoro e degrado urbano;3;LANCIA/VINCENZO (VIA);;18/04/2014;15.31
Qualità Urbana;Decoro e degrado urbano;7;DAMIANO/LUIGI (VIA);;19/04/2014;
Qualità Urbana;Decoro e degrado urbano;6;ABBA/GIUSEPPE CESARE (PIAZZA);;20/04/2014;
Qualità Urbana;Decoro e degrado urbano;2;BENE VAGIENNA/(VIA);;22/04/2014;
Qualità Urbana;Decoro e degrado urbano;9;GARESSIO/(VIA);;22/04/2014;
Qualità Urbana;Decoro e degrado urbano;4;CARRERA/VALENTINO (VIA);;22/04/2014;11.26
Qualità Urbana;Decoro e degrado urbano;3;MARTINI MAURI/ENRICO (VIA);;23/04/2014;
Qualità Urbana;Decoro e degrado urbano;4;APPIO CLAUDIO/(CORSO);;24/04/2014;
Qualità Urbana;Decoro e degrado urbano;7;FIRENZE/(LUNGO DORA);;24/04/2014;
Qualità Urbana;Decoro e degrado urbano;3;S. MARIA MAZZARELLO/(VIA);;26/04/2014;
Qualità Urbana;Decoro e degrado urbano;9;SPANO/GIOVANNI (VIA);;26/04/2014;
Qualità Urbana;Decoro e degrado urbano;4;DOMODOSSOLA/(VIA);;29/04/2014;
Qualità Urbana;Decoro e degrado urbano;7;BUSCALIONI/CARLO MICHELE (VIA);;29/04/2014;
Qualità Urbana;Decoro e degrado urbano;7;VERCELLI/(CORSO);;29/04/2014;
Qualità Urbana;Decoro e degrado urbano;7;CATANIA/(VIA);;30/04/2014;
Qualità Urbana;Decoro e degrado urbano;4;MEDICI/GIACOMO (VIA);;05/05/2014;
