WKT_GEOM;ID_STALLO;ELEM_RIL;NUM_STALLI;ORDINANZA;NOTE;VIA;NUM_CIVICO;DATA_RIL;COORD_X;COORD_Y
POINT (1398356.16569651 4996664.10722522);2651;Stalli disabili;3;ND;Nessuna;VIA CAVAGNOLO;35;20151228000000;;
POINT (1398519.73662155 4996854.42921324);2658;Stalli disabili;3;2015_80875-2016_80876-2016_80877;Nessuna;CORSO VERCELLI;440;20160120000000;;
POINT (1392055.46164131 4991353.47450531);2682;Stalli disabili;3;2009;7_23 per dialisi;VIA TOFANE;71;20151230000000;;
POINT (1392077.90904505 4991344.46311855);2683;Stalli disabili;3;2003_00399;Nessuna;VIA TOFANE;71;20151230000000;;
POINT (1395688.26105327 4987734.32714112);2694;Stalli disabili;3;ND;Nessuna;PIAZZA POLONIA;94;20160105000000;;
POINT (1396455.92917247 4989052.97869123);2699;Stalli disabili;3;2009;ND;VIALE TURR STEFANO;0;20160107000000;;
POINT (1394426.7119693 4990726.91572947);2712;Stalli disabili;3;ND;Nessuna;CORSO CASTELFIDARDO;59;20160108000000;;
POINT (1396641.72489732 4994878.75058973);2829;Stalli disabili;3;ND;Nessuna;VIA FOSSATA;ND;20160114000000;;
POINT (1393860.17080615 4987674.4957211);2868;Stalli disabili;3;ND;Nessuna;VIA ROSARIO SANTA FE_;23;20160120000000;;
POINT (1397067.15380295 4995720.30746346);2883;Stalli disabili;3;ND;Nessuna;VIA REISS ROMOLI GUGLIELMO;56;20160121000000;;
POINT (1393680.31048714 4986953.1742492);861;Stalli disabili;4;1998_01868;ND;CORSO CORSICA;55;20151020000000;;
POINT (1394196.867584 4986825.2780949);899;Stalli disabili;4;2002_01754;ND;VIA PANNUNZIO MARIO;ND;20151020000000;;
POINT (1395505.14136435 4987756.13440477);1002;Stalli disabili;4;;ND;VIA VENTIMIGLIA;1;20151006000000;;
POINT (1396192.73468532 4992833.41189093);1694;Stalli disabili;4;ND;nd;VIA S_ PIETRO IN VINCOLI;9;20150410000000;;
POINT (1396162.87409053 4993170.71674738);1695;Stalli disabili;4;ND;Nessuna;STRADA DEL FORTINO;22;20150410000000;;
POINT (1394667.43842436 4991280.57654372);1845;Stalli disabili;4;ND;Nessuna;CORSO CASTELFIDARDO;16;20150831000000;;
POINT (1395551.22921022 4988509.59929481);2295;Stalli disabili;12;ND;Nessuna;CORSO BRAMANTE;82;20150909000000;;
POINT (1395703.24311442 4987736.18819107);1100;Stalli disabili;13;;ND;PIAZZA POLONIA;94;20160105000000;;
POINT (1390034.38815593 4987453.79896455);782;Stalli disabili;2;2001_04254;ND;VIA BERTANI AGOSTINO;80;20160111000000;;
POINT (1390064.42295536 4987498.04175795);785;Stalli disabili;2;2001_04254;ND;VIA BERTANI AGOSTINO;80;20160111000000;;
POINT (1390620.35985524 4986174.67540443);788;Stalli disabili;2;2012_01131;ND;VIA NEGARVILLE CELESTE;14;20160120000000;;
POINT (1391612.34926574 4985308.15440107);803;Stalli disabili;2;2002_02069;ND;CORSO UNIONE SOVIETICA;616;20160111000000;;
POINT (1391704.71881973 4985655.60326659);807;Stalli disabili;0;2006_03639;ND;Via Geymonat;11;20160112000000;;
POINT (1392933.30544024 4986313.19930096);838;Stalli disabili;2;;ND;PIAZZA GUALA PIETRO FRANCESCO;147;20160114000000;;
POINT (1393762.20949766 4987961.51531797);867;Stalli disabili;2;2001_01609;ND;CORSO UNIONE SOVIETICA;220;20150319000000;;
POINT (1394002.81719378 4988009.3862133);879;Stalli disabili;2;2001_02700;ND;VIA PAOLI PASQUALE;20;20150318000000;;
POINT (1394011.67554138 4987869.8556819);881;Stalli disabili;2;2000_00208;ND;VIA MONTEVIDEO;16;20160119000000;;
POINT (1394132.35191055 4987964.04864612);891;Stalli disabili;2;80567_2015;ND;tunisi;102;20160114000000;;
POINT (1394166.55169365 4985095.12096403);893;Stalli disabili;2;2011_05283;ND;VIA GARRONE FRATELLI;1;20160125000000;;
POINT (1394221.61633191 4987816.34183964);902;Stalli disabili;2;2011_05796;ND;VIA TAGGIA;39;20160125000000;;
POINT (1394868.50634053 4988768.04893165);923;Stalli disabili;2;2007_02925;ND;VIA GIORDANO BRUNO;25;20160111000000;;
POINT (1394889.33654371 4986802.9925432);930;Stalli disabili;2;2005_00662;ND;CORSO CADUTI SUL LAVORO;1;20151009000000;;
POINT (1395133.18282901 4987674.98104081);945;Stalli disabili;2;;ND;VIA BIGLIERI GIULIO;1;20151006000000;;
POINT (1395293.76788377 4991496.16747638);962;Stalli disabili;2;3766_2_2007;ND;VIA DONATI VITALIANO;16;20160125000000;;
POINT (1395311.098099 4987641.46135094);965;Stalli disabili;2;;ND;PIAZZA GIACOMINI CARLO;1;20151009000000;;
POINT (1395471.46264728 4988119.79618815);999;Stalli disabili;2;;ND;VIA CHERASCO;17;20150908000000;;
POINT (1395543.03345521 4988609.07358791);1018;Stalli disabili;2;2010_05748;ND;VIA MENABREA FEDERICO;8;20160107000000;;
POINT (1395558.87031694 4987247.86249018);1033;Stalli disabili;2;;ND;PIAZZALE CEIRANO F_LLI;1;20151006000000;;
POINT (1395562.19902491 4987938.09849405);1037;Stalli disabili;2;2005_04859;ND;VIA SANTENA;2;20150929000000;;
POINT (1395575.16238571 4987960.3237826);1044;Stalli disabili;2;2009_03150;ND;VIA SANTENA;5;20150929000000;;
POINT (1395605.63356338 4989369.16653857);1055;Stalli disabili;2;2002_00289;ND;VIA NIZZA;52;20150504000000;;
POINT (1395832.90850523 4988622.07217849);1157;Stalli disabili;2;2003_01077;ND;CORSO D_AZEGLIO MASSIMO;112;20160125000000;;
POINT (1395847.35744951 4988937.09053953);1160;Stalli disabili;2;2001_03360;ND;VIA GIURIA PIETRO;39;20160125000000;;
POINT (1395872.8986852 4989699.60668225);1167;Stalli disabili;2;2006_04745;ND;VIA BIDONE GIORGIO;11;20150527000000;;
POINT (1395981.19594514 4988811.10263637);1186;Stalli disabili;2;2003_01324;0_24;VIA MAROCHETTI CARLO;11;20160125000000;;
POINT (1395984.0414645 4990096.7247489);1198;Stalli disabili;2;ND;ND;CORSO MARCONI GUGLIELMO;10;20150421000000;;
POINT (1396036.48051227 4990641.08568411);1202;Stalli disabili;2;2012_06011;ND;VIA NIZZA;2;20150331000000;;
POINT (1396040.51220715 4989911.21375738);1205;Stalli disabili;2;2003_03182;ND;VIA CAMPANA FEDERICO;15;20150421000000;;
POINT (1396113.69871869 4989836.21998136);1223;Stalli disabili;2;2010_01238;ND;VIA MADAMA CRISTINA;50;20150421000000;;
POINT (1396144.53296371 4989521.72264355);1233;Stalli disabili;2;2000_00614;ND;VIA GIURIA PIETRO;7;20150527000000;;
POINT (1396161.00119291 4989554.18383526);1238;Stalli disabili;2;2000_00614;ND;VIA GIURIA PIETRO;5;20150527000000;;
POINT (1396218.58486629 4989987.0763084);1242;Stalli disabili;2;1994;ND;CORSO MARCONI GUGLIELMO;28;20150421000000;;
POINT (1396223.63577458 4989979.41433173);1244;Stalli disabili;2;2001;ND;CORSO MARCONI GUGLIELMO;28;20150421000000;;
POINT (1396279.17141569 4989802.57867583);1252;Stalli disabili;2;2009_01814;ND;VIA CAMPANA FEDERICO;32;20150421000000;;
POINT (1396350.38954779 4989589.6523951);1259;Stalli disabili;2;2006_03364;Parco Valentino;VIALE MEDAGLIE D_ORO;88;20160107000000;;
POINT (1396457.15084262 4991964.02273432);1265;Stalli disabili;2;;ND;VIA QUATTRO MARZO;6;20150326000000;;
POINT (1396474.82286603 4990830.84848089);1269;Stalli disabili;2;1999_02020;ND;VIA BODONI GIAMBATTISTA;8;20150326000000;;
POINT (1396488.35416762 4989161.44809162);1270;Stalli disabili;2;1998_00309;ND;VIALE MILLO ENRICO;0;20160125000000;;
