WKT_GEOM;DESC_RIP;INSEGNA;INDIRIZZ;FRONTE;SEZCENS;ZONASTAT;NCIRCO;SEZ_ELET;CAP;COORD_X;COORD_Y
POINT (1396261.554 4991176.685);AGENZIE AFFARI;;PIAZZA (COMITATO LIBERAZIONE NAZIONALE) C.L.N. 255;No;3129;04;1;13;10123;1396261.554;4991176.685
POINT (1396129.037 4993259.081);AGENZIE AFFARI;;LUNGO DORA AGRIGENTO 73;No;451;12;7;660;10152;1396129.037;4993259.081
POINT (1396679.166 4992468.822);AGENZIE VIAGGIO;;VIA ANDREA PISANO 5;No;494;12;7;652;10152;1396679.166;4992468.822
POINT (1393239.046 4990835.773);AGENZIE AFFARI;;VIA POLLENZO 47;No;1539;34;3;256;10141;1393239.046;4990835.773
POINT (1394052.931 4992025.095);AGENZIE AFFARI;;VIA ENRICO CIALDINI 19;No;1371;31;3;207;10138;1394052.931;4992025.095
POINT (1394052.931 4992025.095);AGENZIE AFFARI;;VIA ENRICO CIALDINI 19;No;1371;31;3;207;10138;1394052.931;4992025.095
POINT (1395000.26148591 4991732.72566762);AGENZIE AFFARI;;CORSO BOLZANO 27;No;294;08;1;0;10121;1395000.26148591;4991732.72566762
POINT (1393613.395 4986118.099);AGENZIE AFFARI;;VIA PIO VII 132 bis;No;2371;61;8;850;10127;1393613.395;4986118.099
POINT (1397049.593 4991230.606);AGENZIE AFFARI;;VIA PO 32/D;No;227;06;1;0;10123;1397049.593;4991230.606
POINT (1395347.551 4987717.926);AGENZIE AFFARI;;VIA PIETRO BAIARDI 23;No;2253;57;8;818;10126;1395347.551;4987717.926
POINT (1397118.688 4991165.381);TRATTENIMENTI;XÒ CAFE;VIA PO 46;No;228;06;1;28;10123;1397118.688;4991165.381
POINT (1397934.063 4993082.06);AGENZIE AFFARI;;VIA QUITTENGO 28;No;1582;36;6;535;10154;1397934.063;4993082.06
POINT (1395964.442 4991499.879);AGENZIE AFFARI;;VIA GIOVANNI PRATI 2;No;3124;04;1;13;10121;1395964.442;4991499.879
POINT (1390327.752 4991921.115);AGENZIE AFFARI;;VIA PREMUDA 5;No;3499;63;3;316;10142;1390327.752;4991921.115
POINT (1393558.142 4991999.018);AGENZIE VIAGGIO;ZEPHIR TRAVEL SERVICE;CORSO RACCONIGI 16/G;No;1391;32;3;0;10139;1393558.142;4991999.018
POINT (1397566.273 4995079.429);AGENZIE AFFARI;;VIA NICOLA PORPORA 29 int. 21/A;No;1760;41;6;0;10155;1397566.273;4995079.429
POINT (1393486.555 4991751.137);AGENZIE VIAGGIO;CULT VIAGGI;CORSO RACCONIGI 32/A;No;1405;32;3;0;10139;1393486.555;4991751.137
POINT (1396996.941 4991179.043);TRATTENIMENTI;"""CAFE' DES ARTS""";VIA PRINCIPE AMEDEO 33/F;No;227;06;1;0;10123;1396996.941;4991179.043
POINT (1397017.064 4991167.738);AGENZIE VIAGGIO;I VIAGGI DI ZAGOR;VIA PRINCIPE AMEDEO 37;No;227;06;1;28;10123;1397017.064;4991167.738
POINT (1394097.393 4991539.862);AGENZIE VIAGGIO;VICEVERSA VIAGGI;VIA POLONGHERA 15;No;1438;33;3;226;10138;1394097.393;4991539.862
POINT (1391643.11 4991465.695);AGENZIE VIAGGIO;ATMOSPHERA ITALIA;VIA POSTUMIA 9/C;No;2091;52;3;0;10141;1391643.11;4991465.695
POINT (1391316.125 4991296.724);AGENZIE AFFARI;;STRADA DELLA PRONDA 19 int. 4;No;2752;63;3;304;10142;1391316.125;4991296.724
POINT (1394062.97878856 4991399.73062389);AGENZIE AFFARI;CHECK SERVICE;VIA POLONGHERA 31/A;No;1443;33;3;231;10138;1394062.97878856;4991399.73062389
POINT (1391533.67863285 4986251.74776551);AGENZIE VIAGGIO;OXBRIDGE;VIA POMARETTO 7;No;3594;90;2;0;10135;1391533.67863285;4986251.74776551
POINT (1393820.041 4989483.952);AGENZIE AFFARI;;VIA POMARO 7;No;2110;53;2;88;10136;1393820.041;4989483.952
POINT (1396365.197 4990761.047);TRATTENIMENTI;HENNESY;VIA GIUSEPPE POMBA 7/M;No;253;07;1;0;10123;1396365.197;4990761.047
POINT (1396472.34 4990936.765);AGENZIE VIAGGIO;;VIA GIUSEPPE POMBA 14;No;108;03;1;12;10123;1396472.34;4990936.765
POINT (1397551.664 4992531.046);AGENZIE AFFARI;;CORSO REGIO PARCO 41;No;1007;23;7;686;10152;1397551.664;4992531.046
POINT (1398926.566 4994038.495);AGENZIE AFFARI;SOUL;CORSO REGIO PARCO 156/D;No;1736;40;6;0;10154;1398926.566;4994038.495
POINT (1390575.387 4991774.968);AGENZIE AFFARI;SACRO CUORE;VIA RIETI 47;No;2747;63;3;319;10142;1390575.387;4991774.968
POINT (1395693.107 4991047.222);AGENZIE VIAGGIO;VIAGGI CHIARA;CORSO RE UMBERTO 15;No;143;04;1;14;10121;1395693.107;4991047.222
POINT (1395499.989 4990680.23);AGENZIE VIAGGIO;FREE LASTMINUTE;CORSO RE UMBERTO 33;No;381;10;1;42;10128;1395499.989;4990680.23
POINT (1397224.81 4995714.165);AGENZIE AFFARI;;VIA GUGLIELMO REISS ROMOLI 32;No;2442;67;5;533;10148;1397224.81;4995714.165
POINT (1397224.81 4995714.165);AGENZIE AFFARI;;VIA GUGLIELMO REISS ROMOLI 32;No;2442;67;5;533;10148;1397224.81;4995714.165
POINT (1392992.65 4990455.451);AGENZIE VIAGGIO;OCEANO POINT;VIA RODOLFO RENIER 58 int. 6;No;1543;35;3;258;10141;1392992.65;4990455.451
POINT (1394682.544 4989494.959);AGENZIE AFFARI;;CORSO RE UMBERTO 134;No;1226;27;1;71;10128;1394682.544;4989494.959
POINT (1396497.517 4992468.649);AGENZIE AFFARI;;PIAZZA DELLA REPUBBLICA 24;No;510;12;7;652;10152;1396497.517;4992468.649
POINT (1393397.54 4990486.976);AGENZIE AFFARI;;CORSO RACCONIGI 166/B;No;1548;35;3;0;10141;1393397.54;4990486.976
POINT (1396278.628 4996036.925);AGENZIE AFFARI;;VIA GUGLIELMO REISS ROMOLI 160/A;No;2440;67;5;0;10148;1396278.628;4996036.925
POINT (1393456.601 4990442.694);AGENZIE VIAGGIO;PATTI TRAVEL;CORSO RACCONIGI 171;No;2660;35;3;263;10141;1393456.601;4990442.694
POINT (1395741.381 4996116.754);AGENZIE AFFARI;;VIA GUGLIELMO REISS ROMOLI 235;No;2443;67;5;534;10148;1395741.381;4996116.754
POINT (1392156.878 4988743.574);AGENZIE AFFARI;;VIA RAGUSA 7/D;No;2329;59;2;0;10137;1392156.878;4988743.574
POINT (1397085.853 4990802.228);TRATTENIMENTI;CAFFÉ GUGLIELMO PEPE;VIA DELLA ROCCA 19/F;No;242;07;1;0;10123;1397085.853;4990802.228
POINT (1397089.484 4990808.337);AGENZIE AFFARI;;VIA DELLA ROCCA 19;No;242;07;1;30;10123;1397089.484;4990808.337
POINT (1396906.883 4990522.826);AGENZIE AFFARI;;VIA DELLA ROCCA 28;No;258;07;1;31;10123;1396906.883;4990522.826
POINT (1397008.742 4990674.971);AGENZIE AFFARI;;VIA DELLA ROCCA 29;No;246;07;1;30;10123;1397008.742;4990674.971
POINT (1396170.859 4990371.244);AGENZIE VIAGGIO;AVATAR VIAGGI;VIA S. ANSELMO 20/C;No;341;09;8;0;10125;1396170.859;4990371.244
POINT (1396943.991 4990567.603);AGENZIE AFFARI;;VIA DELLA ROCCA 37;No;252;07;1;31;10123;1396943.991;4990567.603
POINT (1396943.991 4990567.603);AGENZIE AFFARI;;VIA DELLA ROCCA 37;No;252;07;1;31;10123;1396943.991;4990567.603
POINT (1396317.578 4991170.639);AGENZIE VIAGGIO;;VIA TEOFILO CONTE DI MONTELERA ROSSI 3;No;122;04;1;13;10123;1396317.578;4991170.639
POINT (1397011.33 4991542.261);TRATTENIMENTI;FRIEDA'S;VIA GIOACHINO ROSSINI 14;No;213;06;1;25;10124;1397011.33;4991542.261
POINT (1397042.158 4991626.433);TRATTENIMENTI;AUDITORIUM RAI;VIA GIOACHINO ROSSINI 15;No;71;02;1;8;10124;1397042.158;4991626.433
POINT (1397042.158 4991626.433);TRATTENIMENTI;AUDITORIUM RAI;VIA GIOACHINO ROSSINI 15;No;71;02;1;8;10124;1397042.158;4991626.433
POINT (1397042.158 4991626.433);TRATTENIMENTI;AUDITORIUM RAI;VIA GIOACHINO ROSSINI 15;No;71;02;1;8;10124;1397042.158;4991626.433
POINT (1396132.236 4990265.14);AGENZIE AFFARI;;VIA S. ANSELMO 28 scala A;No;346;09;8;732;10125;1396132.236;4990265.14
POINT (1395046.736 4991431.215);AGENZIE VIAGGIO;CARREBLU;VIA S. ANTONIO DA PADOVA 1;No;312;08;1;40;10121;1395046.736;4991431.215
POINT (1394943.131 4991499.026);AGENZIE AFFARI;;VIA S. ANTONIO DA PADOVA 14;No;306;08;1;40;10121;1394943.131;4991499.026
POINT (1394010.808 4992451.251);AGENZIE AFFARI;;VIA ROSTA 9;No;1293;29;4;361;10143;1394010.808;4992451.251
POINT (1393554.813 4990747.341);AGENZIE VIAGGIO;ISTINTO D'EVASIONE;VIA S. BERNARDINO 7;No;1498;33;3;245;10141;1393554.813;4990747.341
POINT (1390395.912 4986222.846);AGENZIE AFFARI;;VIA GIOVANNI ROVEDA 18/A;No;2647;91;2;0;10135;1390395.912;4986222.846
POINT (1395890.865 4994929.745);AGENZIE AFFARI;;VIA ROCCAVIONE CONTE DI 54;No;3361;43;5;442;10147;1395890.865;4994929.745
POINT (1393961.685 4992713.74);AGENZIE AFFARI;ONORANZE FUNEBRI CAMPIDOGLIO;PIAZZA RISORGIMENTO 28;No;3274;29;4;357;10143;1393961.685;4992713.74
POINT (1394336.128 4989667.114);AGENZIE AFFARI;;CORSO CARLO E NELLO ROSSELLI 73 scala B;No;1195;26;1;67;10129;1394336.128;4989667.114
POINT (1393942.845 4989776.273);AGENZIE AFFARI;;CORSO CARLO E NELLO ROSSELLI 105 int. 5;No;2663;35;2;85;10129;1393942.845;4989776.273
POINT (1393668.999 4990211.551);AGENZIE VIAGGIO;ANGOLO DI MONDO;VIA RIVALTA 56/B;No;1556;35;3;0;10141;1393668.999;4990211.551
POINT (1393668.999 4990211.551);AGENZIE VIAGGIO;VIAGGIA CON NOI ITALIA;VIA RIVALTA 56/B;No;1556;35;3;0;10141;1393668.999;4990211.551
POINT (1393779.112 4989871.218);TRATTENIMENTI;BIRRERIA ROSSELLI;CORSO CARLO E NELLO ROSSELLI 127/B;No;1576;35;2;0;10129;1393779.112;4989871.218
POINT (1393446.284 4989986.632);AGENZIE VIAGGIO;LA MOLE TOUR;CORSO CARLO E NELLO ROSSELLI 153;No;1574;35;3;261;10141;1393446.284;4989986.632
POINT (1397853.593 4990884.864);AGENZIE AFFARI;;VIA FELICE ROMANI 4/E;No;526;13;8;0;10131;1397853.593;4990884.864
POINT (1392985.066 4990184.022);AGENZIE AFFARI;QUBOTICKET;CORSO CARLO E NELLO ROSSELLI 206/A;No;1561;35;3;0;10141;1392985.066;4990184.022
POINT (1396113.41 4992084.086);AGENZIE VIAGGIO;;VIA S. AGOSTINO 12;No;23;01;1;5;10122;1396113.41;4992084.086
POINT (1396157.75 4990596.784);AGENZIE VIAGGIO;IBISTOUR;VIA S. PIO V 4;No;326;09;8;724;10125;1396157.75;4990596.784
POINT (1396198.795 4990574.765);AGENZIE AFFARI;;VIA S. PIO V 6/F;No;327;09;8;0;10125;1396198.795;4990574.765
POINT (1395224.491 4992469.896);TRATTENIMENTI;MIXAGE CLUB;VIA S. DONATO 3;No;667;16;4;331;10144;1395224.491;4992469.896
POINT (1397616.935 4991536.222);AGENZIE AFFARI;;PIAZZA S. GIULIA 1/E;No;423;11;7;0;10124;1397616.935;4991536.222
POINT (1395952.403 4990956.776);AGENZIE AFFARI;;VIA S. QUINTINO 1;No;147;04;1;16;10121;1395952.403;4990956.776
POINT (1397539.596 4991181.15);AGENZIE AFFARI;;CORSO S. MAURIZIO 73/F;No;446;11;7;0;10124;1397539.596;4991181.15
POINT (1395919.679 4990987.655);AGENZIE AFFARI;STIAUTO;VIA S. QUINTINO 4/G;No;137;04;1;0;10121;1395919.679;4990987.655
POINT (1394867.908 4992800.49);AGENZIE AFFARI;;VIA S. DONATO 46;No;3200;16;4;329;10144;1394867.908;4992800.49
POINT (1400588.272 4992531.01);AGENZIE AFFARI;;VIA S. RAFFAELE 3;No;2511;72;7;712;10132;1400588.272;4992531.01
POINT (1394482.643 4993006.343);AGENZIE AFFARI;;VIA S. DONATO 77/A;No;661;16;4;0;10144;1394482.643;4993006.343
POINT (1394473.797 4993052.169);AGENZIE AFFARI;;VIA S. DONATO 80;No;3199;16;4;322;10144;1394473.797;4993052.169
POINT (1394464.421 4993058.12);AGENZIE VIAGGIO;SUPERGA;VIA S. DONATO 80 bis;No;3199;16;4;322;10144;1394464.421;4993058.12
POINT (1391696.085 4990919.773);AGENZIE AFFARI;;VIA S. MARIA MAZZARELLO 18/A;No;2407;63;3;0;10142;1391696.085;4990919.773
POINT (1400724.275 4994968.118);AGENZIE AFFARI;;STRADA S. MAURO 120/A;No;2576;79;6;0;10156;1400724.275;4994968.118
POINT (1395374.294 4991273.74);AGENZIE VIAGGIO;LA FIONDA;VIA S. QUINTINO 30;No;309;08;1;39;10121;1395374.294;4991273.74
POINT (1393487.77245223 4987904.25224915);AGENZIE AFFARI;;VIA S. MARINO 23/A;No;2177;55;2;0;10134;1393487.77245223;4987904.25224915
POINT (1395992.04 4991524.317);AGENZIE VIAGGIO;TUKE' VIAGGI;VIA S. FRANCESCO D'ASSISI 26/G;No;112;04;1;0;10121;1395992.04;4991524.317
POINT (1401533.247 4995085.359);AGENZIE AFFARI;;STRADA S. MAURO 206;No;2578;79;6;624;10156;1401533.247;4995085.359
POINT (1396324.078 4991255.015);TRATTENIMENTI;BAR MOKITA;PIAZZA S. CARLO 217;No;116;04;1;13;10123;1396324.078;4991255.015
POINT (1392729.19 4988365.248);AGENZIE VIAGGIO;VERTICALIFE ADVENTURES;VIA S. MARINO 112;No;2167;55;2;131;10137;1392729.19;4988365.248
POINT (1394039.22 4988204.361);AGENZIE VIAGGIO;IDEE IN MOVIMENTO TOUR OPERATOR;PIAZZALE S. GABRIELE DI GORIZIA 175/F;No;2196;56;8;0;10134;1394039.22;4988204.361
POINT (1394070.661 4991020.836);AGENZIE VIAGGIO;;VIA S. PAOLO 5 int. 4;No;3292;33;3;240;10138;1394070.661;4991020.836
POINT (1396221.414 4992080.322);TRATTENIMENTI;BREAK & BREAD;VIA S. DOMENICO 5/G;No;24;01;1;0;10122;1396221.414;4992080.322
POINT (1396664.322 4990626.322);AGENZIE VIAGGIO;PROMOTOUR;VIA S. MASSIMO 36/B;No;256;07;1;0;10123;1396664.322;4990626.322
POINT (1396664.03 4990602.912);AGENZIE AFFARI;;VIA S. MASSIMO 45;No;257;07;1;32;10123;1396664.03;4990602.912
POINT (1397234.853 4991546.068);AGENZIE AFFARI;BAR SMERALDO;CORSO S. MAURIZIO 16 bis;No;212;06;1;25;10124;1397234.853;4991546.068
POINT (1395587.875 4987945.337);AGENZIE AFFARI;EURO FUNERALI;VIA SANTENA 4/C;No;2242;57;8;0;10126;1395587.875;4987945.337
POINT (1396228.772 4991479.684);AGENZIE VIAGGIO;TOUR 2000;VIA S. TERESA 10;No;63;01;1;4;10121;1396228.772;4991479.684
POINT (1396113.198 4991539.914);AGENZIE AFFARI;;VIA S. TERESA 20/C;No;62;01;1;0;10121;1396113.198;4991539.914
POINT (1396342.93 4994502.409);AGENZIE AFFARI;;VIA SAORGIO 7;No;1796;42;5;425;10147;1396342.93;4994502.409
POINT (1396269.183 4991712.749);TRATTENIMENTI;CAFFÉ SAN TOMMASO;VIA S. TOMMASO 10;No;51;01;1;4;10122;1396269.183;4991712.749
POINT (1394121.705 4992883.581);AGENZIE VIAGGIO;RUTA 40;VIA S. ROCCHETTO 16;No;3271;29;4;356;10143;1394121.705;4992883.581
POINT (1396447.926 4987642.444);TRATTENIMENTI;VANIGLIA;VIA SABAUDIA 25 bis;No;2483;70;8;774;10133;1396447.926;4987642.444
POINT (1393320.765 4995342.805);AGENZIE AFFARI;;VIA ANDREA SANSOVINO 116;No;2686;48;5;483;10151;1393320.765;4995342.805
POINT (1395732.174 4990689.062);AGENZIE AFFARI;;VIA S. SECONDO 11 scala A;No;379;10;1;41;10128;1395732.174;4990689.062
POINT (1396157.134375 4990672.50833334);AGENZIE AFFARI;;VIA SALUZZO 1 scala A;No;319;09;8;724;10125;1396157.134375;4990672.50833334
POINT (1395846.409 4990721.283);TRATTENIMENTI;;VIA PAOLO SACCHI 8;No;374;10;1;41;10128;1395846.409;4990721.283
POINT (1395515.732 4990295.24);AGENZIE AFFARI;;VIA S. SECONDO 35/B;No;399;10;1;0;10128;1395515.732;4990295.24
POINT (1395700.791 4990446.013);TRATTENIMENTI;SAMARA'S VIP (GIÀ ELIX CLUB);VIA PAOLO SACCHI 28;No;390;10;1;43;10128;1395700.791;4990446.013
POINT (1395593.67 4990241.909);AGENZIE VIAGGIO;PAOLO CREMA;VIA PAOLO SACCHI 42/G;No;399;10;1;0;10128;1395593.67;4990241.909
POINT (1395979.66143939 4990216.35774921);AGENZIE VIAGGIO;MA TRAVEL & SPORT EVENTS;VIA SALUZZO 29;No;352;09;8;730;10125;1395979.66143939;4990216.35774921
POINT (1395485.09 4990006.126);TRATTENIMENTI;;VIA PAOLO SACCHI 63;No;395;10;1;44;10125;1395485.09;4990006.126
POINT (1395487.63 4990268.368);AGENZIE AFFARI;BABY BOOM TORINO CENTRO;VIA S. SECONDO 56;No;398;10;1;45;10128;1395487.63;4990268.368
POINT (1395878.583 4989869.58);AGENZIE AFFARI;;VIA SALUZZO 47 bis;No;847;19;8;746;10125;1395878.583;4989869.58
POINT (1395434.601 4990168.9);AGENZIE AFFARI;;VIA S. SECONDO 64/D;No;402;10;1;0;10128;1395434.601;4990168.9
POINT (1395411.259 4990125.379);AGENZIE VIAGGIO;AGI BY CAT;VIA S. SECONDO 68;No;406;10;1;46;10128;1395411.259;4990125.379
POINT (1395246.701 4992292.914);AGENZIE AFFARI;GALLERIA D'ARTE;VIA PIETRO SANTAROSA 1;No;189;05;1;18;10122;1395246.701;4992292.914
POINT (1392239.938 4991773.044);AGENZIE AFFARI;;VIA SAGRA DI S. MICHELE 44/A;No;2079;51;3;0;10141;1392239.938;4991773.044
POINT (1392246.478 4991705.514);AGENZIE AFFARI;;VIA SAGRA DI S. MICHELE 55/F;No;2083;51;3;0;10141;1392246.478;4991705.514
POINT (1398983.261 4991079.19);AGENZIE AFFARI;;CORSO QUINTINO SELLA 102;No;2528;74;7;719;10132;1398983.261;4991079.19
POINT (1392497.239 4988647.384);AGENZIE AFFARI;;CORSO SIRACUSA 141/C;No;2721;59;2;0;10137;1392497.239;4988647.384
POINT (1392419.219 4988514.396);AGENZIE AFFARI;LA FENICE;CORSO SIRACUSA 148/A;No;2332;59;2;0;10137;1392419.219;4988514.396
POINT (1392416.987 4988475.134);AGENZIE AFFARI;;CORSO SIRACUSA 152;No;3481;59;2;142;10137;1392416.987;4988475.134
POINT (1394430.812 4988345.23);AGENZIE AFFARI;;CORSO SEBASTOPOLI 44;No;2191;56;8;804;10134;1394430.812;4988345.23
POINT (1392837.184 4991099.367);AGENZIE AFFARI;PIAZZA DEGLI AFFARI;VIA SERRANO 6/A;No;1524;34;3;0;10141;1392837.184;4991099.367
POINT (1393172.85 4988982.953);AGENZIE AFFARI;ONORANZE FUNEBRI SANTA RITA S.N.C.;CORSO SEBASTOPOLI 198;No;2699;53;2;99;10136;1393172.85;4988982.953
POINT (1392945.767 4989053.278);TRATTENIMENTI;NEW FUTURA CLUB;CORSO SEBASTOPOLI 199;No;2718;59;2;148;10137;1392945.767;4989053.278
POINT (1393144.061 4989002.549);TRATTENIMENTI;DEO CAFÉ MUSIC;CORSO SEBASTOPOLI 202/B;No;2908;53;2;0;10136;1393144.061;4989002.549
POINT (1399910.012 4995583.982);AGENZIE AFFARI;;STRADA DI SETTIMO 153/A;No;2561;79;6;0;10156;1399910.012;4995583.982
POINT (1399961.872 4995598.239);TRATTENIMENTI;MIRÒ DISCO PUB;STRADA DI SETTIMO 154;No;2562;79;6;625;10156;1399961.872;4995598.239
POINT (1395783.418 4993023.247);AGENZIE AFFARI;;VIA SASSARI 20/A;No;483;12;7;0;10152;1395783.418;4993023.247
POINT (1400169.228 4996251.152);AGENZIE AFFARI;;STRADA DI SETTIMO 234;No;2562;79;6;625;10156;1400169.228;4996251.152
POINT (1401121.936 4997116.286);AGENZIE AFFARI;SAMAUTO;STRADA DI SETTIMO 364/A;No;2652;79;6;0;10156;1401121.936;4997116.286
POINT (1395713.598 4991798.341);AGENZIE VIAGGIO;ESPRESSAMENTE VIAGGI E TURISMO;CORSO GIUSEPPE SICCARDI 6;No;3145;05;1;24;10122;1395713.598;4991798.341
POINT (1395433.893 4992235.667);AGENZIE AFFARI;UNICREDIT BANCA;PIAZZA STATUTO 9;No;191;05;1;22;10122;1395433.893;4992235.667
POINT (1394247.358 4993508.177);TRATTENIMENTI;IL TALISMANO;CORSO SVIZZERA 129/C;No;1246;29;4;0;10143;1394247.358;4993508.177
POINT (1394841.131 4986447.825);AGENZIE AFFARI;;VIA SOMMARIVA 5/B;No;2290;58;8;0;10127;1394841.131;4986447.825
POINT (1395460.16 4989909.03);AGENZIE AFFARI;;CORSO GERMANO SOMMEILLER 17;No;1228;28;1;75;10128;1395460.16;4989909.03
POINT (1395404.232 4989988.485);AGENZIE AFFARI;;CORSO GERMANO SOMMEILLER 20;No;407;10;1;46;10128;1395404.232;4989988.485
POINT (1395304.045 4990061.809);AGENZIE AFFARI;;CORSO GERMANO SOMMEILLER 29;No;1202;27;1;73;10128;1395304.045;4990061.809
POINT (1395095.938 4988062.663);AGENZIE AFFARI;;CORSO SPEZIA 11/H;No;2236;57;8;0;10126;1395095.938;4988062.663
POINT (1395246.918 4988004.775);AGENZIE VIAGGIO;CIVATURS;CORSO SPEZIA 25/A;No;2241;57;8;0;10126;1395246.918;4988004.775
POINT (1395681.616 4994383.305);AGENZIE AFFARI;;VIA STRADELLA 82;No;1803;42;5;420;10147;1395681.616;4994383.305
POINT (1395018.227 4995369.788);AGENZIE AFFARI;;VIA STRADELLA 230/E;No;1871;45;5;0;10147;1395018.227;4995369.788
POINT (1394967.63 4995405.256);AGENZIE AFFARI;;VIA STRADELLA 235/A;No;1868;45;5;0;10147;1394967.63;4995405.256
POINT (1396630.873 4991510.601);AGENZIE AFFARI;;GALLERIA SUBALPINA 21;No;80;03;1;9;10123;1396630.873;4991510.601
POINT (1396615.534 4991504.391);AGENZIE AFFARI;;GALLERIA SUBALPINA 30;No;80;03;1;9;10123;1396615.534;4991504.391
POINT (1394879.158 4995680.008);AGENZIE VIAGGIO;;VIA ETTORE STAMPINI 10;No;1923;46;5;473;10148;1394879.158;4995680.008
POINT (1395653.944 4990669.934);AGENZIE AFFARI;;CORSO STATI UNITI 10/C;No;378;10;1;0;10128;1395653.944;4990669.934
POINT (1395918.526 4991601.167);AGENZIE AFFARI;MAZZOLENI GALLERIA D'ARTE;PIAZZA SOLFERINO 2;No;268;08;1;36;10121;1395918.526;4991601.167
POINT (1395918.526 4991601.167);AGENZIE VIAGGIO;CLUB MED;PIAZZA SOLFERINO 2;No;268;08;1;36;10121;1395918.526;4991601.167
POINT (1395902.073 4991412.361);AGENZIE AFFARI;;PIAZZA SOLFERINO 7;No;3125;04;1;14;10121;1395902.073;4991412.361
POINT (1395803.538 4991401.8);AGENZIE VIAGGIO;VINTAGE TRAVEL;PIAZZA SOLFERINO 20;No;285;08;1;36;10121;1395803.538;4991401.8
POINT (1395803.538 4991401.8);AGENZIE VIAGGIO;IL TUCANO VIAGGI RICERCA;PIAZZA SOLFERINO 20;No;285;08;1;36;10121;1395803.538;4991401.8
POINT (1394259.85408398 4993073.07618913);AGENZIE VIAGGIO;DUE RUOTE NEL VENTO;CORSO ALESSANDRO TASSONI 50;No;668;16;4;321;10144;1394259.85408398;4993073.07618913
POINT (1394259.85408398 4993073.07618913);AGENZIE VIAGGIO;LA GRANDE MINIERA DEI VIAGGI BY LIGURIA TREKKING;CORSO ALESSANDRO TASSONI 50;No;668;16;4;321;10144;1394259.85408398;4993073.07618913
POINT (1394263.313 4993155.729);AGENZIE AFFARI;;CORSO ALESSANDRO TASSONI 56;No;660;16;4;321;10144;1394263.313;4993155.729
POINT (1400711.801 4992527.539);TRATTENIMENTI;ALBERGO VILLA SASSI;STRADA AL TRAFORO DI PINO 47;No;2522;73;7;716;10132;1400711.801;4992527.539
POINT (1394182.081 4993320.379);AGENZIE VIAGGIO;ATLANTE VIAGGI ITALIA;CORSO ALESSANDRO TASSONI 79 int. 4;No;1247;29;4;352;10143;1394182.081;4993320.379
POINT (1393047.655 4986661.418);AGENZIE AFFARI;;CORSO TRAIANO 27/F;No;2361;61;8;0;10135;1393047.655;4986661.418
POINT (1393320.345 4986518.628);AGENZIE AFFARI;;CORSO TRAIANO 65;No;2362;61;8;849;10135;1393320.345;4986518.628
POINT (1398349.143 4991555.714);AGENZIE AFFARI;GIUBILEO;CORSO TORTONA 8/D;No;991;22;7;0;10153;1398349.143;4991555.714
POINT (1398287.999 4991594.764);AGENZIE AFFARI;;CORSO TORTONA 9/D;No;953;21;7;0;10153;1398287.999;4991594.764
POINT (1394764.287 4992781.071);AGENZIE AFFARI;IL MERCATINO;VIA CARLO TENIVELLI 16/I;No;664;16;4;0;10144;1394764.287;4992781.071
POINT (1394783.26773854 4992817.23533964);TRATTENIMENTI;DIVINA COMMEDIA;VIA CARLO TENIVELLI 24;No;664;16;4;334;10144;1394783.26773854;4992817.23533964
POINT (1393691.286 4989655.843);AGENZIE VIAGGIO;TUTTALTROMO(N)DO;VIA TIRRENO 131;No;2104;53;2;108;10136;1393691.286;4989655.843
POINT (1398255.599 4991740.889);AGENZIE VIAGGIO;;CORSO TORTONA 33;No;952;21;7;667;10153;1398255.599;4991740.889
POINT (1392871.847 4989902.461);AGENZIE AFFARI;CUSMAR S.A.S.;VIA TIRRENO 235;No;2315;59;2;154;10136;1392871.847;4989902.461
POINT (1393481.087 4994953.6);AGENZIE AFFARI;;CORSO TOSCANA 139 int. 1;No;1980;48;5;494;10151;1393481.087;4994953.6
POINT (1393407.021 4994827.264);AGENZIE VIAGGIO;SAFFARONA VIAGGI;CORSO TOSCANA 139 int. 19;No;2862;48;5;494;10151;1393407.021;4994827.264
POINT (1393001.015 4995213.091);AGENZIE VIAGGIO;RAFIKI VIAGGI;CORSO TOSCANA 194/B;No;3826;65;5;0;10151;1393001.015;4995213.091
POINT (1397233.45 4995087.94);AGENZIE AFFARI;;VIA ARTURO TOSCANINI 18;No;2829;41;6;589;10155;1397233.45;4995087.94
POINT (1395313.974 4989855.01);AGENZIE VIAGGIO;TORVIAGGI;CORSO FILIPPO TURATI 10 bis;No;1210;27;1;74;10128;1395313.974;4989855.01
POINT (1395289.648 4989758.032);AGENZIE AFFARI;;CORSO FILIPPO TURATI 15;No;3261;28;1;0;10128;1395289.648;4989758.032
POINT (1395067.666 4989487.036);AGENZIE VIAGGIO;;CORSO FILIPPO TURATI 41/G;No;1233;28;1;0;10128;1395067.666;4989487.036
POINT (1395067.666 4989487.036);AGENZIE VIAGGIO;AURA TOURS;CORSO FILIPPO TURATI 41/G;No;1233;28;1;0;10128;1395067.666;4989487.036
POINT (1394921.121 4989308.208);AGENZIE VIAGGIO;MOBITOUR;CORSO FILIPPO TURATI 53;No;1236;28;1;77;10134;1394921.121;4989308.208
POINT (1393582.416 4989606.535);AGENZIE VIAGGIO;HALLOWEEN VIAGGI;VIA TRIPOLI 10 int. 18;No;3616;53;2;108;10136;1393582.416;4989606.535
